mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=275.179006532	met15561	Citronellyl anthranilate	HMDB0032208	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	275.18852905	C17H25NO2
m/z=275.179006532	met67712	Hydroxyhexanoycarnitine	HMDB0013131	Endogenous|Food	Organic compounds	Extracellular|Membrane	275.17327291	C13H25NO5
m/z=279.041705527	met52677	2-Oxoticlopidine	HMDB0013923	Drug metabolite|Endogenous	Organic compounds	Extracellular	279.04846247	C14H14ClNOS
m/z=279.041705527	met3679	7-Hydroxyticlopidine	HMDB0013921	Drug metabolite|Endogenous	Organic compounds	Extracellular	279.04846247	C14H14ClNOS
m/z=279.041705527	met69492	Ticlopidine S-oxide	HMDB0013925	Drug metabolite|Endogenous	Organic compounds	Extracellular	279.04846247	C14H14ClNOS
m/z=281.028297121	met54030	Ajocysteine	HMDB0041052	Food	Organic acids and derivatives	Cytoplasm|Extracellular	281.02140542	C9H15NO3S3
m/z=280.139355171	met8789	Feruloyl-2-hydroxyputrescine	HMDB0033465	Food	Organic compounds	Cytoplasm|Extracellular	280.14230714	C14H20N2O4
m/z=280.139355171	met23223	7-(4-Hydroxyphenyl)-1-phenyl-4-hepten-3-one	HMDB0033295	Food	Phenylpropanoids and polyketides	Membrane	280.14632988	C19H20O2
m/z=280.139355171	met46665	8-Deoxy-11,13-dihydroxygrosheimin	HMDB0041144	Food	Organic compounds	Cytoplasm|Extracellular	280.13107375	C15H20O5
m/z=280.139355171	met46540	13-Hydroxyabscisic acid	HMDB0036095	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	280.13107375	C15H20O5
m/z=280.139355171	met15216	Tyrosyl-Valine	HMDB0029118	Endogenous	Organic compounds	NULL	280.14230714	C14H20N2O4
m/z=280.139355171	met45547	(1beta,4alpha,5alpha,6beta,8alpha,10b)-1,10:4,5-Diepoxy-6-hydroxy-7(11)-germacren-12,8-olide	HMDB0038545	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	280.13107375	C15H20O5
m/z=280.139355171	met18824	Dihydromarasmone	HMDB0036051	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	280.13107375	C15H20O5
m/z=280.139355171	met23873	Crispolide	HMDB0036695	Endogenous|Food	NULL	Cytoplasm|Extracellular|Membrane	280.13107374	C15H20O5
m/z=280.139355171	met44748	Artabsinolide A	HMDB0035620	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	280.13107375	C15H20O5
m/z=280.139355171	met41977	Vulgarolide	HMDB0041003	Food	Organic compounds	Cytoplasm|Extracellular	280.13107375	C15H20O5
m/z=280.139355171	met49868	Valyl-Tyrosine	HMDB0029139	Endogenous	Organic compounds	NULL	280.14230714	C14H20N2O4
m/z=280.139355171	met56945	Nigellic acid	HMDB0036094	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	280.13107375	C15H20O5
m/z=283.098536135	met38074	7-Methylinosine	HMDB0003950	Endogenous	Organic compounds	NULL	283.10424461	C11H15N4O5
m/z=283.098536135	met65650	Glutamyl-Histidine	HMDB0028821	Endogenous	Organic compounds	NULL	283.10424461	C11H15N4O5
m/z=283.098536135	met58721	Guanosine	HMDB0000133	Endogenous	Organic compounds	Extracellular|Mitochondria|Lysosome	283.09166855	C10H13N5O5
m/z=283.098536135	met33044	8-Hydroxy-deoxyguanosine	HMDB0003333	Endogenous	Organic compounds	Cytoplasm|Nucleus	283.09166855	C10H13N5O5
m/z=283.098536135	met52892	Histidinyl-Glutamate	HMDB0028884	Endogenous	Organic compounds	NULL	283.10424461	C11H15N4O5
m/z=284.188676894	met65618	Melanostatin	HMDB0005764	Endogenous	Organic compounds	NULL	284.18484065	C13H24N4O3
m/z=285.19107243	met33367	2-Octenoylcarnitine	HMDB0013324	Endogenous|Food	Organic compounds	Extracellular|Membrane	285.19400836	C15H27NO4
m/z=285.044902859	met55078	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	HMDB0006211	Endogenous	Organic compounds	Cytoplasm	285.03620089	C6H12N3O8P
m/z=289.12717227	met55126	Ophthalmic acid	HMDB0005765	Endogenous	Organic compounds	NULL	289.12738536	C11H19N3O6
m/z=289.12717227	met7012	Norcocaine	HMDB0041955	Drug metabolite|Endogenous	Organic compounds	Cytoplasm	289.1314081	C16H19NO4
m/z=289.12717227	met2782	Benzoyl ecgonine	HMDB0041836	Drug metabolite|Endogenous	Organic compounds	Cytoplasm	289.1314081	C16H19NO4
m/z=287.206737866	met24806	L-Octanoylcarnitine	HMDB0000791	Endogenous|Food	Organic compounds	Extracellular|Membrane	287.20965842	C15H29NO4
m/z=288.139013082	met52283	Ethylsuberenol	HMDB0039044	Food	Organic compounds	Membrane	288.13615913	C17H20O4
m/z=288.139013082	met31094	4-Methoxymucidin	HMDB0030019	Endogenous|Food	Organic compounds	Membrane	288.13615913	C17H20O4
m/z=288.139013082	met66332	Angeloylsenkyunolide F	HMDB0039858	Endogenous|Food	Organic compounds	Extracellular|Membrane	288.13615913	C17H20O4
m/z=288.139013082	met31791	Imazamethabenz-methyl	HMDB0034913	Food|Toxin	Organic compounds	Membrane (predicted from logP)	288.14739252	C16H20N2O3
m/z=288.139013082	met41105	(±)-Rollipyrrole	HMDB0037554	Food	Organic compounds	Cytoplasm|Extracellular	288.14739252	C16H20N2O3
m/z=288.209194152	met71891	Epitestosterone	HMDB0000628	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	288.20893014	C19H28O2
m/z=288.209194152	met49116	Testosterone	HMDB0000234	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.209194152	met30937	Androstanedione	HMDB0000899	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.209194152	met63330	4-Dihydroboldenone	HMDB0006035	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=288.209194152	met42675	alpha-Amylcinnamyl isovalerate	HMDB0036205	Food	Benzenoids	Membrane	288.20893014	C19H28O2
m/z=288.209194152	met8727	Dehydroepiandrosterone	HMDB0000077	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.209194152	met70060	Dehydroandrosterone	HMDB0005962	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=288.209194152	met28506	Etiocholanedione 	HMDB0003769	Endogenous|Food|Microbial	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=288.21567262	met71891	Epitestosterone	HMDB0000628	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	288.20893014	C19H28O2
m/z=288.21567262	met49116	Testosterone	HMDB0000234	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.21567262	met30937	Androstanedione	HMDB0000899	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.21567262	met63330	4-Dihydroboldenone	HMDB0006035	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=288.21567262	met42675	alpha-Amylcinnamyl isovalerate	HMDB0036205	Food	Benzenoids	Membrane	288.20893014	C19H28O2
m/z=288.21567262	met8727	Dehydroepiandrosterone	HMDB0000077	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	288.20893014	C19H28O2
m/z=288.21567262	met70060	Dehydroandrosterone	HMDB0005962	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=288.21567262	met28506	Etiocholanedione 	HMDB0003769	Endogenous|Food|Microbial	Lipids and lipid-like molecules	Extracellular|Membrane	288.20893014	C19H28O2
m/z=292.19741932	met33017	[7]-Paradol	HMDB0040806	Food	Organic compounds	Membrane	292.20384476	C18H28O3
m/z=292.19741932	met52543	(2E,4Z,7Z,8E)-Colnelenic acid	HMDB0030996	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	292.20384476	C18H28O3
m/z=292.19741932	met38273	Panaquinquecol 1	HMDB0038035	Food	Lipids and lipid-like molecules	Membrane	292.20384476	C18H28O3
m/z=292.19741932	met47428	(S)-3-Octanol glucoside	HMDB0032958	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	292.18858863	C14H28O6
m/z=294.128465444	met50450	1-Methoxy-4-[5-(4-methoxyphenoxy)-3-penten-1-ynyl]benzene	HMDB0041305	Food	Organic compounds	Membrane	294.12559444	C19H18O3
m/z=294.128465444	met29612	(E)-1-[4-Hydroxy-3-(3-methyl-1,3-butadienyl)phenyl]-2-(3,5-dihydroxyphenyl)ethylene	HMDB0033331	Food	Organic compounds	Membrane	294.12559444	C19H18O3
m/z=294.128465444	met52746	L-gamma-Glutamyl-beta-phenyl-beta-L-alanine	HMDB0038514	Food	Organic compounds	Cytoplasm|Extracellular	294.1215717	C14H18N2O5
m/z=294.128465444	met16205	4-tert-Butyl-2,6-dimethyl-3,5-dinitroacetophenone	HMDB0031865	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.1215717	C14H18N2O5
m/z=294.128465444	met25859	Aspartame	HMDB0001894	Food	Organic compounds	NULL	294.1215717	C14H18N2O5
m/z=294.128465444	met74408	Nigellidine	HMDB0041061	Food	Organic compounds	Cytoplasm|Extracellular	294.13682783	C18H18N2O2
m/z=294.128465444	met34484	Hydroxyprolyl-Tyrosine	HMDB0028875	Endogenous	Organic compounds	NULL	294.1215717	C14H18N2O5
m/z=294.128465444	met67414	N-gamma-L-Glutamyl-L-phenylalanine	HMDB0029562	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	294.1215717	C14H18N2O5
m/z=294.128465444	met26102	Tyrosyl-Hydroxyproline	HMDB0029106	Endogenous	Organic compounds	NULL	294.1215717	C14H18N2O5
m/z=294.128465444	met50852	Glutamylphenylalanine	HMDB0000594	Endogenous	Organic compounds	Cytoplasm	294.1215717	C14H18N2O5
m/z=294.128465444	met54101	Ethyl (S)-3-hydroxybutyrate glucoside	HMDB0031693	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	294.13146768	C12H22O8
m/z=294.212594991	met23078	9(10)-EpODE	HMDB0010220	Endogenous	Organic compounds	Membrane (predicted from logP)	294.21949483	C18H30O3
m/z=294.212594991	met50521	13-OxoODE	HMDB0004668	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met71806	Sterebin D	HMDB0036832	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met50530	9-HOTE	HMDB0010224	Endogenous	Organic compounds	Membrane (predicted from logP)	294.21949483	C18H30O3
m/z=294.212594991	met47850	12,13-Epoxy-9,15-octadecadienoic acid	HMDB0031088	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met23353	(2E,4Z,8E)-Colneleic acid	HMDB0030995	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met32391	3,4-Dimethyl-5-pentyl-2-furanheptanoic acid	HMDB0039603	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met30424	13-HOTE	HMDB0010203	Endogenous	Organic compounds	Membrane (predicted from logP)	294.21949483	C18H30O3
m/z=294.212594991	met43367	(9Z,12Z,14E)-16-Hydroxy-9,12,14-octadecatrienoic acid	HMDB0034586	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met26776	Squamostanal A	HMDB0029969	Endogenous|Food	Organic compounds	Membrane	294.21949483	C18H30O3
m/z=294.212594991	met40805	A-12(13)-EpODE	HMDB0010200	Endogenous	Organic compounds	Membrane (predicted from logP)	294.21949483	C18H30O3
m/z=294.212594991	met30162	17-Hydroxylinolenic acid	HMDB0011108	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met62349	15(16)-EpODE	HMDB0010206	Endogenous	Organic compounds	Membrane (predicted from logP)	294.21949483	C18H30O3
m/z=294.212594991	met61464	15,16-Epoxy-9,12-octadecadienoic acid	HMDB0030950	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met8514	2-Hydroxylinolenic acid	HMDB0031103	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met70299	9-OxoODE	HMDB0004669	Endogenous|Food	Organic compounds	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met17488	(9S,10E,12Z,15Z)-9-Hydroxy-10,12,15-octadecatrienoic acid	HMDB0031934	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	294.21949483	C18H30O3
m/z=294.212594991	met55477	10-Oxo-11-octadecen-13-olide	HMDB0029786	Endogenous|Food	Organic compounds	Membrane	294.21949483	C18H30O3
m/z=295.148784534	met67642	(E)-Herclavine	HMDB0030242	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	295.15722892	C19H21NO2
m/z=296.107654799	met27831	Tyrosyl-Aspartate	HMDB0029101	Endogenous	Organic compounds	NULL	296.10083625	C13H16N2O6
m/z=296.107654799	met381	Desmosflavone	HMDB0038518	Food	Phenylpropanoids and polyketides	Membrane	296.104859	C18H16O4
m/z=296.107654799	met21790	DHAP(8:0)	HMDB0011685	Endogenous|Food	Organic compounds	Extracellular|Membrane	296.10248954	C11H21O7P
m/z=296.107654799	met37011	Aspartyl-Tyrosine	HMDB0028765	Endogenous	Organic compounds	NULL	296.10083625	C13H16N2O6
m/z=296.107654799	met71995	1-(4-Hydroxy-3-methoxyphenyl)-5-(4-hydroxyphenyl)-1,4-pentadien-3-one	HMDB0040931	Food	Organic compounds	Membrane	296.104859	C18H16O4
m/z=296.107654799	met66277	Demethoxyegonol	HMDB0030772	Endogenous|Food	Organic compounds	Membrane	296.104859	C18H16O4
m/z=296.107654799	met35353	Dimethylstrobochrysin	HMDB0040873	Food	Organic compounds	Membrane	296.104859	C18H16O4
m/z=298.196164634	met43738	Juvocimene 2	HMDB0040644	Endogenous|Food	Benzenoids	Extracellular|Membrane	298.19328008	C20H26O2
m/z=298.196164634	met49120	4-Oxoretinal	HMDB0012794	Endogenous|Food	Organic compounds	Extracellular|Membrane	298.19328008	C20H26O2
m/z=300.128286337	met11242	Myrigalone E	HMDB0030755	Endogenous|Food	Organic compounds	Membrane	300.13615913	C18H20O4
m/z=300.128286337	met26814	Myrigalone A	HMDB0037245	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	300.13615913	C18H20O4
m/z=300.128286337	met65943	2-(3-Hydroxyphenyl)ethanol 1-glucoside	HMDB0038332	Food	Organic compounds	Cytoplasm|Extracellular	300.12090299	C14H20O7
m/z=300.128286337	met53729	Myrigalon B	HMDB0037246	Food	Organic compounds	Membrane	300.13615913	C18H20O4
m/z=300.128286337	met29992	Promazine 5-sulfoxide	HMDB0013938	Drug metabolite|Endogenous	Organic compounds	Extracellular	300.12963396	C17H20N2OS
m/z=300.128286337	met39028	Verimol C	HMDB0038325	Food	Organic compounds	Membrane	300.13615913	C18H20O4
m/z=300.128286337	met19131	4-Methoxybenzyl glucoside	HMDB0041405	Food	Organic compounds	Extracellular|Cytoplasm	300.12090299	C14H20O7
m/z=300.128286337	met64389	1,3-Diacetoxy-4,6,12-tetradecatriene-8,10-diyne	HMDB0030922	Endogenous|Food	Organic compounds	Extracellular|Membrane	300.13615913	C18H20O4
m/z=302.169843113	met14014	Arginyl-Gamma-glutamate	HMDB0028723	Endogenous	Organic compounds	NULL	302.17025322	C11H22N6O4
m/z=302.169843113	met5051	Arginyl-Glutamine	HMDB0028707	Endogenous	Organic compounds	NULL	302.17025322	C11H22N6O4
m/z=302.169843113	met948	Glutaminyl-Arginine	HMDB0028791	Endogenous	Organic compounds	NULL	302.17025322	C11H22N6O4
m/z=302.169843113	met33145	Glycerol tributanoate	HMDB0031094	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	302.17293856	C15H26O6
m/z=302.169843113	met70747	Gamma-glutamyl-Arginine	HMDB0029143	Endogenous	Organic compounds	NULL	302.17025322	C11H22N6O4
m/z=303.150218765	met14965	Tryptophyl-Valine	HMDB0029096	Endogenous	Organic compounds	NULL	303.15829155	C16H21N3O3
m/z=303.150218765	met68110	N5-Acetyl-N2-gamma-L-glutamyl-L-ornithine	HMDB0039423	Food	Organic compounds	Cytoplasm|Extracellular	303.14303542	C12H21N3O6
m/z=303.150218765	met71980	Valyl-Tryptophan	HMDB0029138	Endogenous	Organic compounds	NULL	303.15829155	C16H21N3O3
m/z=306.095650267	met67655	gamma-Glutamyl-S-(1-propenyl)cysteine sulfoxide	HMDB0031870	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	306.08855701	C11H18N2O6S
m/z=306.095650267	met50142	Musanolone C	HMDB0037111	Food	Organic compounds	Cytoplasm|Extracellular	306.08920894	C19H14O4
m/z=306.095650267	met51544	Starch acetate	HMDB0029891	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	306.09508217	C12H18O9
m/z=306.095650267	met65737	2,3-Dihydro-2,3-dihydroxy-4-(4-hydroxyphenyl)-1H-phenalen-1-one	HMDB0032848	Food	Organic compounds	Cytoplasm|Extracellular	306.08920894	C19H14O4
m/z=307.132678985	met48659	5-Amino-2,3-dihydro-6-(3-hydroxy-4-methoxy-1-oxobutyl)-2,2-dimethyl-4H-1-benzopyran-4-one	HMDB0038582	Food	Organic compounds	Cytoplasm|Extracellular	307.14197279	C16H21NO5
m/z=308.118717886	met23836	8-Acetylegelolide	HMDB0037772	Food	Organic compounds	Cytoplasm|Extracellular	308.12598837	C16H20O6
m/z=308.118717886	met38798	C.I. Solvent Red 80	HMDB0037521	Food	Organoheterocyclic compounds	Membrane	308.11609239	C18H16N2O3
m/z=308.118717886	met7037	Azacridone A	HMDB0040367	Food	Organoheterocyclic compounds	Membrane	308.11609239	C18H16N2O3
m/z=308.089837866	met42207	4R,5R,6S-Trihydroxy-2-hydroxymethyl-2-cyclohexen-1-one 6-(2-hydroxy-6-methylbenzoate)	HMDB0040692	Food	Organic compounds	Cytoplasm|Extracellular	308.08960287	C15H16O7
m/z=310.159709512	met69490	2,3-Dehydrosalvipisone	HMDB0040742	Food	Organic compounds	Membrane	310.15689457	C20H22O3
m/z=310.159709512	met72806	Sinapine	HMDB0029379	Food|Plant	Organic compounds	Cytoplasm|Extracellular	310.16544788	C16H24NO5
m/z=311.216519037	met13612	2-trans,4-cis-Decadienoylcarnitine	HMDB0013325	Endogenous|Food	Organic compounds	Extracellular|Membrane	311.20965842	C17H29NO4
m/z=312.175447696	met42240	N-Undecylbenzenesulfonic acid	HMDB0032549	Food	Benzenoids	Membrane	312.17591545	C17H28O3S
m/z=312.175447696	met5756	5-Methoxy-7-(4-hydroxyphenyl)-1-phenyl-3-heptanone	HMDB0033294	Food	Organic compounds	Membrane	312.17254463	C20H24O3
m/z=312.175447696	met58756	4-Hydroxy-5,5-diisopropyl-2,2-dimethyl-3,4-biphenylquinone	HMDB0040761	Food	Lipids and lipid-like molecules	Membrane	312.17254463	C20H24O3
m/z=312.175447696	met42090	Methyl (9Z)-10-oxo-6,10-diapo-6-carotenoate	HMDB0031976	Endogenous|Food	Organic compounds	Extracellular|Membrane	312.17254463	C20H24O3
m/z=314.161761597	met7694	Gibberellin A120	HMDB0038013	Food	Organic compounds	Membrane	314.15180919	C19H22O4
m/z=314.161761597	met34563	7-[(6-Hydroxy-3,7-dimethyl-2,7-octadienyl)oxy]-2H-1-benzopyran-2-one	HMDB0039063	Food	Organic compounds	Membrane	314.15180919	C19H22O4
m/z=317.173084825	met24194	Tryptophyl-Isoleucine	HMDB0029086	Endogenous	Organic compounds	NULL	317.17394162	C17H23N3O3
m/z=317.173084825	met31258	Isoleucyl-Tryptophan	HMDB0028918	Endogenous	Organic compounds	NULL	317.17394162	C17H23N3O3
m/z=317.173084825	met4335	Tryptophyl-Leucine	HMDB0029087	Endogenous	Organic compounds	NULL	317.17394162	C17H23N3O3
m/z=317.173084825	met21152	Leucyl-Tryptophan	HMDB0028940	Endogenous	Organic compounds	NULL	317.17394162	C17H23N3O3
m/z=318.212699284	met53152	Aframodial	HMDB0036806	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met56023	Menthyl pyrrolidone carboxylate	HMDB0032368	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	318.20423869	C16H30O6
m/z=318.212699284	met49505	2-Hydroxy-6-(8-tridecenyl)benzoic acid	HMDB0038521	Food	Organic compounds	Membrane	318.21949483	C20H30O3
m/z=318.212699284	met25373	Phytocassane C	HMDB0041058	Food	Organic compounds	Membrane	318.21949483	C20H30O3
m/z=318.212699284	met20071	(ent-15beta)-15-Hydroxy-19-trachylobanoic acid	HMDB0036839	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met21143	Yucalexin P17	HMDB0036752	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met37235	Methyl [8]-Shogaol	HMDB0030101	Endogenous|Food	Organic compounds	Membrane	318.21949483	C20H30O3
m/z=318.212699284	met45759	(ent-15beta)-15,19-Dihydroxy-7-trachylobanone	HMDB0039012	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met22739	5-HEPE	HMDB0005081	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met25023	17,18-EpETE	HMDB0010212	Endogenous	Organic compounds	Membrane (predicted from logP)	318.21949483	C20H30O3
m/z=318.212699284	met69164	15-KETE	HMDB0010210	Endogenous	Organic compounds	Membrane (predicted from logP)	318.21949483	C20H30O3
m/z=318.212699284	met42569	12alpha-12-Hydroxy-7,13-abietadien-18-oic acid	HMDB0039716	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met52613	Leukotriene A4	HMDB0001337	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	318.21949483	C20H30O3
m/z=318.212699284	met8676	18R-HEPE	HMDB0012611	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met179	Yucalexin B22	HMDB0036713	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met54070	Ineketone	HMDB0036698	Endogenous|Food	Benzenoids	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met30594	Yucalexin A19	HMDB0036776	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met39102	15-HEPE	HMDB0010209	Endogenous	Organic compounds	Membrane (predicted from logP)	318.21949483	C20H30O3
m/z=318.212699284	met14654	14,15-EpETE	HMDB0010205	Endogenous	Organic compounds	Membrane (predicted from logP)	318.21949483	C20H30O3
m/z=318.212699284	met41265	(ent-7alpha)-7-Hydroxy-8(14),15-pimaradien-19-oic acid	HMDB0035116	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met31537	Grandiflorolic acid	HMDB0036930	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met47810	ent-17-Hydroxy-15-kauren-19-oic acid	HMDB0036724	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met27031	Yucalexin B20	HMDB0036712	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met65014	Steviol	HMDB0036706	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met61035	L-Citronellol glucoside	HMDB0029850	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	318.20423869	C16H30O6
m/z=318.212699284	met54844	12-KETE	HMDB0013633	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met17906	Galanolactone	HMDB0037523	Endogenous|Food	Organoheterocyclic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met15262	12-HEPE	HMDB0010202	Endogenous	Organic compounds	Membrane (predicted from logP)	318.21949483	C20H30O3
m/z=318.212699284	met60107	Galanal A	HMDB0035311	Food|Plant	Organic oxygen compounds	Membrane	318.21949483	C20H30O3
m/z=318.212699284	met2290	11R-HEPE	HMDB0012534	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.21949483	C20H30O3
m/z=318.212699284	met68616	5-KETE	HMDB0010217	Endogenous	Organic compounds	Membrane (predicted from logP)	318.21949483	C20H30O3
m/z=320.171464625	met71884	Bis(2-methylpropanoyloxy)-9,10-epoxy-p-mentha-1,3,5-triene	HMDB0032698	Endogenous|Food	Benzenoids	Membrane	320.16237388	C18H24O5
m/z=320.171464625	met1532	beta-Zearalenol	HMDB0041838	Endogenous	Organic compounds	Membrane (predicted from logP)	320.16237388	C18H24O5
m/z=320.171464625	met60735	alpha-Zearalenol	HMDB0041824	Endogenous	Organic compounds	Membrane (predicted from logP)	320.16237388	C18H24O5
m/z=320.192090253	met4166	Oryzalide A	HMDB0037591	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	320.19875938	C19H28O4
m/z=320.192090253	met27888	10-Acetylpanaxytriol	HMDB0039821	Endogenous|Food	Organic compounds	Extracellular|Membrane	320.19875938	C19H28O4
m/z=320.192090253	met8441	5-Carboxy-alpha-chromanol	HMDB0012798	Endogenous	Organic compounds	Membrane (predicted from logP)	320.19875938	C19H28O4
m/z=320.192090253	met68886	[8]-Gingerdione	HMDB0039276	Food	Benzenoids	Membrane	320.19875938	C19H28O4
m/z=320.192090253	met68225	Oryzalide B	HMDB0037592	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	320.19875938	C19H28O4
m/z=321.181245422	met13075	Arginyl-Phenylalanine	HMDB0028716	Endogenous	Organic compounds	NULL	321.18008963	C15H23N5O3
m/z=321.181245422	met37036	Phenylalanyl-Arginine	HMDB0028989	Endogenous	Organic compounds	NULL	321.18008963	C15H23N5O3
m/z=325.144162168	met7819	Monocrotaline	HMDB0034363	Food	Organic compounds	Cytoplasm|Extracellular	325.15253747	C16H23NO6
m/z=325.144162168	met53531	2-O-alpha-D-Galactopyranosyl-1-deoxynojirimycin	HMDB0041337	Food	Organic compounds	Cytoplasm|Extracellular	325.13728134	C12H23NO9
m/z=325.214660206	met7002	Farnesylcysteine	HMDB0011627	Endogenous	Organic compounds	Membrane (predicted from logP)	325.20754993	C18H31NO2S
m/z=328.206721195	met68903	12-Methoxy-8,11,13-abietatrien-20,11-olide	HMDB0038391	Endogenous|Food	Organic compounds	Extracellular|Membrane	328.20384476	C21H28O3
