mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=216.154531919	met25784	Furanodiene	HMDB0036769	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	216.15141526	C15H20O
m/z=216.154531919	met60439	2-Hexyl-3-phenyl-2-propenal	HMDB0031736	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	216.15141526	C15H20O
m/z=216.154531919	met51167	Isogermafurene	HMDB0038147	Food	Organic compounds	Membrane	216.15141526	C15H20O
m/z=216.154531919	met26292	5beta-1,3,7(11)-Eudesmatrien-8-one	HMDB0035965	Endogenous|Food	Organic compounds	Extracellular|Membrane	216.15141526	C15H20O
m/z=216.194861676	met63373	Heptanoylcholine	HMDB0013239	Endogenous	Organic compounds	NULL	216.19635408	C12H26NO2
m/z=216.194861676	met9601	Cyperotundone	HMDB0036578	Endogenous|Food	Organic compounds	Extracellular|Membrane	216.18780077	C16H24
m/z=217.138582045	met57606	Alanyl-Lysine	HMDB0028692	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met49564	Lysyl-Alanine	HMDB0028944	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met5505	Ethoxyquin	HMDB0039531	Food|Toxin	Organoheterocyclic compounds	Membrane	217.14666424	C14H19NO
m/z=217.138582045	met2711	Gamma-glutamyl-L-putrescine	HMDB0012230	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met2772	Propionylcarnitine	HMDB0000824	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane|Mitochondria|Peroxisome	217.1314081	C10H19NO4
m/z=218.133850594	met49027	Leucyl-Serine	HMDB0028938	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met17029	L-Lysopine	HMDB0033675	Food	Organic compounds	Cytoplasm|Extracellular	218.12665707	C9H18N2O4
m/z=218.133850594	met61126	Serinyl-Leucine	HMDB0029043	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met48724	Valyl-Threonine	HMDB0029137	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met42830	(R)-Pterosin B	HMDB0030759	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	218.13067982	C14H18O2
m/z=218.133850594	met48497	Dimethylbenzyl carbinyl crotonate	HMDB0032227	Endogenous|Food	Benzenoids	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met30437	5-Methoxydimethyltryptamine	HMDB0002004	Endogenous	Organic compounds	Membrane (predicted from logP)	218.14191321	C13H18N2O
m/z=218.133850594	met41321	Serinyl-Isoleucine	HMDB0029042	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met34418	(S)-3-Methylthiohexyl butyrate	HMDB0038946	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.133850594	met10772	Cinnamyl isovalerate	HMDB0041318	Food	Benzenoids	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met49951	2-(3-Hydroxy-4-methylphenyl)-5-methyl-4-hexen-3-one	HMDB0037738	Food	Organic compounds	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met55238	Isoamyl cinnamate	HMDB0037704	Food	Phenylpropanoids and polyketides	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met51252	cis-3-Hexenyl phenylacetate	HMDB0038281	Food	Benzenoids	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met43878	Pantothenamide	HMDB0041313	Food	Organic compounds	Cytoplasm|Extracellular	218.12665707	C9H18N2O4
m/z=218.133850594	met34188	Threoninyl-Valine	HMDB0029074	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met29994	Isoleucyl-Serine	HMDB0028916	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met42631	(S)-3-Mercaptohexyl pentanoate	HMDB0038945	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141870009	met34418	(S)-3-Methylthiohexyl butyrate	HMDB0038946	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141870009	met42631	(S)-3-Mercaptohexyl pentanoate	HMDB0038945	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141870009	met30437	5-Methoxydimethyltryptamine	HMDB0002004	Endogenous	Organic compounds	Membrane (predicted from logP)	218.14191321	C13H18N2O
m/z=221.097058552	met53960	N-Acetyl-b-D-galactosamine	HMDB0000853	Endogenous	Organic compounds	NULL	221.08993722	C8H15NO6
m/z=221.097058552	met45692	N-Acetylmannosamine	HMDB0001129	Endogenous|Microbial	Organic compounds	Cytoplasm (predicted from logP)	221.08993722	C8H15NO6
m/z=221.097058552	met16227	N-Acetyl-D-glucosamine	HMDB0000215	Drug|Endogenous	Organic compounds	Cytoplasm|Membrane|Lysosome	221.08993722	C8H15NO6
m/z=221.097058552	met59502	Beta-N-Acetylglucosamine	HMDB0000803	Endogenous	Organic compounds	Cytoplasm	221.08993722	C8H15NO6
m/z=221.097058552	met26363	Avenic acid B	HMDB0038751	Food	Organic compounds	Cytoplasm|Extracellular	221.08993722	C8H15NO6
m/z=221.097058552	met37749	Carbofuran	HMDB0031770	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	221.10519335	C12H15NO3
m/z=221.097058552	met22359	Hydrocotarnine	HMDB0033701	Food	Organic compounds	Cytoplasm|Extracellular	221.10519335	C12H15NO3
m/z=221.097058552	met67898	2-Deoxysepiapterin	HMDB0000389	Endogenous	Organic compounds	NULL	221.09127462	C9H11N5O2
m/z=221.097058552	met14501	N-Acetylgalactosamine	HMDB0000212	Endogenous	Organic compounds	Lysosome|Golgi apparatus	221.08993722	C8H15NO6
m/z=222.09742366	met14902	Piperonyl isobutyrate	HMDB0037130	Food	Benzenoids	Cytoplasm|Extracellular	222.08920894	C12H14O4
m/z=222.09742366	met29094	Monobutylphthalate	HMDB0013247	Endogenous	Organic compounds	Membrane (predicted from logP)	222.08920894	C12H14O4
m/z=222.09742366	met8392	Isodillapiole	HMDB0029470	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	222.08920894	C12H14O4
m/z=222.09742366	met49830	Phenylalanyl-Glycine	HMDB0028995	Endogenous	Organic compounds	NULL	222.10044232	C11H14N2O3
m/z=222.09742366	met28306	5-(3,4-Methylenedioxyphenyl)pentanoic acid	HMDB0034056	Food	Organic compounds	Cytoplasm|Extracellular	222.08920894	C12H14O4
m/z=222.09742366	met73835	5-(3-Methoxy-4-hydroxyphenyl)-gamma-valerolactone	HMDB0029226	Endogenous	Benzenoids	NULL	222.08920894	C12H14O4
m/z=222.09742366	met42160	Dillapiol	HMDB0030725	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	222.08920894	C12H14O4
m/z=222.09742366	met43159	Dihydrodeoxy-8-epiaustdiol	HMDB0031668	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	222.08920894	C12H14O4
m/z=222.09742366	met51032	2,3-Dihydro-3-hydroxy-6-methoxy-2,2-dimethyl-4H-1-benzopyran-4-one	HMDB0041379	Food	Organic compounds	Cytoplasm|Extracellular	222.08920894	C12H14O4
m/z=222.09742366	met17626	Glycyl-Phenylalanine	HMDB0028848	Endogenous	Organic compounds	NULL	222.10044232	C11H14N2O3
m/z=222.09742366	met48230	Monoisobutyl phthalic acid	HMDB0002056	Endogenous	Organic compounds	Membrane (predicted from logP)	222.08920894	C12H14O4
m/z=222.09742366	met2512	Vanillin isobutyrate	HMDB0037681	Food	Organic compounds	Cytoplasm|Extracellular	222.08920894	C12H14O4
m/z=222.09742366	met1583	(Z)-3-(2,4,5-Trimethoxyphenyl)-2-propenal	HMDB0038563	Food	Organic compounds	Cytoplasm|Extracellular	222.08920894	C12H14O4
m/z=222.09742366	met73601	Apiole	HMDB0033776	Food	Organic compounds	Extracellular|Cytoplasm	222.08920894	C12H14O4
m/z=224.08690225	met10420	L-3-Hydroxykynurenine	HMDB0011631	Endogenous	Organic compounds	NULL	224.07970688	C10H12N2O4
m/z=224.08690225	met26787	Hydroxykynurenine	HMDB0000732	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	224.07970688	C10H12N2O4
m/z=224.08690225	met143	5-Hydroxykynurenine	HMDB0012819	Endogenous	Organic compounds	NULL	224.07970688	C10H12N2O4
m/z=224.08690225	met2495	L-Nicotianine	HMDB0029397	Endogenous|Food	Alkaloids and derivatives	Cytoplasm|Extracellular	224.07970688	C10H12N2O4
m/z=224.08690225	met19843	4-Hydroxychalcone	HMDB0032584	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	224.08372963	C15H12O2
m/z=224.08690225	met63560	N-Methoxy-1-vinyl-beta-carboline	HMDB0030379	Endogenous|Food	Organic compounds	Membrane	224.09496302	C14H12N2O
m/z=224.08690225	met4855	Temurin	HMDB0004328	Endogenous	Organic compounds	NULL	224.09094027	C9H12N4O3
m/z=225.081981448	met1397	Murrayanine	HMDB0038849	Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.081981448	met48249	6-Methoxy-9H-carbazole-3-carboxaldehyde	HMDB0038638	Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.081981448	met22184	1-Hydroxy-10-methylacridone	HMDB0032983	Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.081981448	met4514	Mukolidine	HMDB0041443	Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.081981448	met48644	Ethiofencarb	HMDB0031782	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	225.08234942	C11H15NO2S
m/z=225.081981448	met17298	Methyl 3-carbazolecarboxylate	HMDB0029744	Endogenous|Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.082093943	met1397	Murrayanine	HMDB0038849	Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.082093943	met48249	6-Methoxy-9H-carbazole-3-carboxaldehyde	HMDB0038638	Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.082093943	met22184	1-Hydroxy-10-methylacridone	HMDB0032983	Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.082093943	met4514	Mukolidine	HMDB0041443	Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.082093943	met48644	Ethiofencarb	HMDB0031782	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	225.08234942	C11H15NO2S
m/z=225.082093943	met30317	N-Chloroacetyl-2,6-diethylaniline	HMDB0032855	Food	Organonitrogen compounds	Membrane	225.09204185	C12H16ClNO
m/z=225.082093943	met17298	Methyl 3-carbazolecarboxylate	HMDB0029744	Endogenous|Food	Organic compounds	Membrane	225.0789786	C14H11NO2
m/z=225.107327793	met71163	Cytokinin B	HMDB0039238	Food	Organic compounds	Cytoplasm|Extracellular	225.10144538	C12H11N5
m/z=225.107327793	met19258	Nnal-N-oxide	HMDB0041953	Endogenous	Organic compounds	NULL	225.11134136	C10H15N3O3
m/z=226.085315899	met52369	Genipin	HMDB0035830	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	226.08412356	C11H14O5
m/z=226.085315899	met27397	Dihydrosinapic acid	HMDB0041727	Food	Organic compounds	Cytoplasm|Extracellular	226.08412356	C11H14O5
m/z=226.085315899	met1896	4-Hydroxy-(3,4-dihydroxyphenyl)-valeric acid	HMDB0041679	Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular	226.08412356	C11H14O5
m/z=226.085315899	met3167	2,4,6-Trimethoxyphenyl acetate	HMDB0041560	Food	Organic compounds	Cytoplasm|Extracellular	226.08412356	C11H14O5
m/z=226.085315899	met22273	3,4,5-Trimethoxyphenyl acetate	HMDB0031722	Endogenous|Food	Benzenoids	Cytoplasm|Extracellular	226.08412356	C11H14O5
m/z=226.110700437	met52088	3-[(2-Methyl-3-furanyl)thio]-4-heptanone	HMDB0037158	Food	Organosulfur compounds	Membrane	226.10275051	C12H18O2S
m/z=226.110700437	met68542	Carnosine	HMDB0000033	Endogenous	Organic compounds	Cytoplasm	226.10659033	C9H14N4O3
m/z=226.110700437	met6429	Alanyl-Histidine	HMDB0028689	Endogenous	Organic compounds	NULL	226.10659033	C9H14N4O3
m/z=226.110700437	met46078	Histidinyl-Alanine	HMDB0028878	Endogenous	Organic compounds	NULL	226.10659033	C9H14N4O3
m/z=226.110700437	met73378	Allixin	HMDB0040705	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	226.12050906	C12H18O4
m/z=226.110700437	met71056	(6R)-6-(L-Erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin	HMDB0012482	Endogenous	Organoheterocyclic compounds	NULL	226.10659033	C9H14N4O3
m/z=226.17914315	met42953	(8E,15E)-1,8,15-Heptadecatriene-11,13-diyne	HMDB0031041	Endogenous|Food	Organic compounds	Membrane	226.1721507	C17H22
m/z=228.066438155	met33902	Deoxyuridine	HMDB0000012	Endogenous	Organic compounds	Extracellular|Mitochondria|Nucleus	228.0746215	C9H12N2O5
m/z=228.09690115	met55726	Propyl propane thiosulfonate	HMDB0032496	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	228.09977362	C11H16O5
m/z=229.081112309	met74225	Pteleine	HMDB0037614	Food	Organoheterocyclic compounds	Membrane	229.07389322	C13H11NO3
m/z=229.081112309	met64720	Endalin	HMDB0041887	Endogenous	Organic compounds	NULL	229.08626947	C9H12FN3O3
m/z=229.081112309	met62231	gamma-Fagarine	HMDB0030195	Endogenous|Food	Organoheterocyclic compounds	Membrane	229.07389322	C13H11NO3
m/z=230.121996613	met1345	Furanodienone	HMDB0036768	Endogenous|Food	Organic compounds	Extracellular|Membrane	230.13067982	C15H18O2
m/z=230.121996613	met1738	Cyclohexyl cinnamate	HMDB0037706	Food	Phenylpropanoids and polyketides	Membrane	230.13067982	C15H18O2
m/z=230.121996613	met55051	Dicyclohexyl disulfide	HMDB0041448	Food	Organic compounds	Membrane	230.11629208	C12H22S2
m/z=230.121996613	met42587	Hydroxyprolyl-Valine	HMDB0028876	Endogenous	Organic compounds	NULL	230.12665707	C10H18N2O4
m/z=230.121996613	met48121	8,12-Epoxy-4(15),7,11-eudesmatrien-1-one	HMDB0033235	Food	Lipids and lipid-like molecules	Membrane	230.13067982	C15H18O2
m/z=230.121996613	met43876	Valyl-Hydroxyproline	HMDB0029128	Endogenous	Organic compounds	NULL	230.12665707	C10H18N2O4
m/z=230.121996613	met28566	(2E,8Z)-Decadiene-4,6-diyn-1-yl 3-methylbutanoate	HMDB0035425	Endogenous|Food	Organic compounds	Extracellular|Membrane	230.13067982	C15H18O2
m/z=230.121996613	met37316	Curzerenone	HMDB0036155	Food	Organic compounds	Membrane	230.13067982	C15H18O2
m/z=230.170157538	met46945	Valyl-Isoleucine	HMDB0029130	Endogenous	Organic compounds	NULL	230.16304258	C11H22N2O3
m/z=230.170157538	met69914	Leucyl-Valine	HMDB0028942	Endogenous	Organic compounds	NULL	230.16304258	C11H22N2O3
m/z=230.170157538	met46538	Isoleucyl-Valine	HMDB0028920	Endogenous	Organic compounds	NULL	230.16304258	C11H22N2O3
m/z=230.170157538	met73646	Valyl-Leucine	HMDB0029131	Endogenous	Organic compounds	NULL	230.16304258	C11H22N2O3
m/z=230.210457959	met3591	Capryloylcholine	HMDB0013225	Endogenous	Organic compounds	NULL	230.21200415	C13H28NO2
m/z=230.210460375	met3591	Capryloylcholine	HMDB0013225	Endogenous	Organic compounds	NULL	230.21200415	C13H28NO2
m/z=231.15415052	met51004	Gamma-Aminobutyryl-lysine	HMDB0001959	Endogenous	Organic compounds	NULL	231.15829155	C10H21N3O3
m/z=231.15415052	met4632	Butyrylcarnitine	HMDB0002013	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	231.14705817	C11H21NO4
m/z=231.15415052	met17238	Rotundine A	HMDB0035271	Food	Organic compounds	Membrane	231.1623143	C15H21NO
m/z=231.15415052	met72139	(2E,4E,6Z)-2,4,6-Decatrienoic acid dehydropiperidide	HMDB0033530	Food	Organic compounds	Membrane	231.1623143	C15H21NO
m/z=231.15415052	met54046	Isobutyryl-L-carnitine	HMDB0000736	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	231.14705817	C11H21NO4
m/z=232.112989083	met30500	Tetrahydrofurfuryl cinnamate	HMDB0036189	Food	Phenylpropanoids and polyketides	Membrane	232.10994438	C14H16O3
m/z=232.112989083	met20849	4-(Glutamylamino) butanoate	HMDB0012161	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.112989083	met10771	Valyl-Aspartate	HMDB0029123	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.112989083	met45026	Aspartyl-Valine	HMDB0028766	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.112989083	met7506	Pterosin E	HMDB0036605	Food	Benzenoids	Cytoplasm|Extracellular	232.10994438	C14H16O3
m/z=232.112989083	met12978	Hydroxyprolyl-Threonine	HMDB0028873	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.112989083	met68155	L-N-(3-Carboxypropyl)glutamine	HMDB0029393	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	232.10592163	C9H16N2O5
m/z=232.112989083	met26349	L-Acetopine	HMDB0039111	Food	Organic acids and derivatives	Cytoplasm|Extracellular	232.11715502	C8H16N4O4
m/z=232.112989083	met31037	Marindinin	HMDB0029504	Endogenous|Food	Organic compounds	Membrane	232.10994438	C14H16O3
m/z=232.112989083	met15002	Melatonin	HMDB0001389	Endogenous	Organoheterocyclic compounds	Cytoplasm	232.12117777	C13H16N2O2
m/z=232.112989083	met6934	N2-Succinyl-L-ornithine	HMDB0001199	Endogenous|Microbial	Organic compounds	Cytoplasm (predicted from logP)	232.10592163	C9H16N2O5
m/z=232.112989083	met23010	Threoninyl-Hydroxyproline	HMDB0029062	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.189801678	met13892	1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-1,6-heptadien-3-one	HMDB0029704	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	232.18271539	C16H24O
m/z=233.133396832	met31314	Hydroxypropionylcarnitine	HMDB0013125	Endogenous|Food	Organic compounds	Extracellular|Membrane	233.12632272	C10H19NO5
m/z=233.133396832	met53645	Lysinoalanine	HMDB0029447	Endogenous|Food	Organic acids and derivatives	Cytoplasm|Extracellular	233.13755611	C9H19N3O4
m/z=233.133396832	met22111	Thalictroidine	HMDB0034684	Food	Organic compounds	Cytoplasm|Extracellular	233.14157886	C14H19NO2
m/z=233.133396832	met62839	Serinyl-Lysine	HMDB0029044	Endogenous	Organic compounds	NULL	233.13755611	C9H19N3O4
m/z=233.133396832	met40632	Lysyl-Serine	HMDB0028960	Endogenous	Organic acids and derivatives	NULL	233.13755611	C9H19N3O4
m/z=233.133396832	met67599	2-Heptylbenzothiazole	HMDB0040033	Food	Organoheterocyclic compounds	Membrane	233.1238203	C14H19NS
m/z=233.133396832	met69998	Normeperidine	HMDB0041958	Endogenous	Organic compounds	Membrane (predicted from logP)	233.14157886	C14H19NO2
m/z=234.161994167	met18177	4-Methylphenyl octanoate	HMDB0037710	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met74140	(Z)-alpha-Bergamotenoic acid	HMDB0036392	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met47347	Epiacoronene	HMDB0031349	Food|Plant	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met39806	9-Pentadecene-12,14-diyne-1,11-diol	HMDB0034562	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met45098	(4alpha,5alpha)-11-Eremophilene-2,9-dione	HMDB0035413	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met61148	beta-Costic acid	HMDB0035794	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met28322	2,7(14)-Illudadiene-10,15-diol	HMDB0038796	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met70508	Petasalbin	HMDB0035639	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met72081	7-(1,3-Cyclohexadienyl)-5-hydroxy-2,6-dimethyl-2-hepten-4-one	HMDB0037739	Food	Organooxygen compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met20955	Cyclodehydroisolubimin	HMDB0037038	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met24255	4,10-LongipiNULLedione	HMDB0032081	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met11443	Procurcumenol	HMDB0036427	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met5959	beta-Santalic acid	HMDB0039621	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met14823	Germacrone 4,5-epoxide	HMDB0035889	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met56037	p-HydroxynoNULLophenone	HMDB0037391	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met17083	Valerenic acid	HMDB0030016	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met54502	4,6-Decadiyn-1-ol isovalerate	HMDB0038914	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met47636	3,7-Bisaboladiene-2,8-dione	HMDB0038198	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met40962	Curcumenol	HMDB0033960	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met38838	7,9-Illudadiene-3,14-diol	HMDB0038795	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met11944	Curcumenone	HMDB0033253	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met57813	Oxysolavetivone	HMDB0034956	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met32524	Zerumbone oxide	HMDB0036466	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met21392	1,10-Epoxygermacrone	HMDB0035408	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met20657	3-Phenylpropyl hexanoate	HMDB0036390	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met41030	Sugeonol	HMDB0041036	Food	Organic compounds	Cytoplasm|Extracellular	234.16197995	C15H22O2
m/z=234.161994167	met4199	Saussurea lactone	HMDB0034742	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met34012	Curcumanolide A	HMDB0033252	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met7349	Dehydrocurdione	HMDB0035407	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met73547	(1alpha,4beta,5beta)-4-Hydroxy-7(11),10(14)-guaiadien-8-one	HMDB0036449	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met71434	Rishitinol	HMDB0038190	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met59588	alpha-Rotunol	HMDB0035869	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met23300	xi-2-Hydroxy-1,3,5-bisabolatrien-9-one	HMDB0038698	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met30712	7-Hydroxycostal	HMDB0035202	Food	Lipids and lipid-like molecules	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met52806	Isocurcumenol	HMDB0036647	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met34102	Marasmene	HMDB0036035	Endogenous|Food	Organoheterocyclic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met13831	Dihydroisoalantolactone	HMDB0035935	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met30875	2-Methyl-4-phenyl-2-butyl 2-methylpropanoate	HMDB0037640	Food	Benzenoids	Membrane	234.16197995	C15H22O2
m/z=239.102006322	met18353	N-Ornithyl-L-taurine	HMDB0033519	Food	Organic acids and derivatives	Cytoplasm|Extracellular	239.09397674	C7H17N3O4S
m/z=239.102006322	met58922	O2-4a-cyclic-tetrahydrobiopterin	HMDB0013031	Endogenous	Organic compounds	NULL	239.10183931	C9H13N5O3
m/z=239.102006322	met60332	N-Gluconyl ethanolamine	HMDB0032293	Endogenous|Food	Organonitrogen compounds	Cytoplasm|Extracellular|Membrane	239.1005019	C8H17NO7
m/z=239.102006322	met25107	1-hydroxy-2-Oxopropyl tetrahydropterin	HMDB0013642	Endogenous	Organic compounds	NULL	239.10183931	C9H13N5O3
m/z=239.102006322	met4675	4a-Carbinolamine tetrahydrobiopterin	HMDB0002215	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	239.10183931	C9H13N5O3
m/z=239.102006322	met66279	6-Lactoyltetrahydropterin	HMDB0002065	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	239.10183931	C9H13N5O3
m/z=239.102006322	met25976	Dihydrobiopterin	HMDB0000038	Endogenous	Organic compounds	Cytoplasm	239.10183931	C9H13N5O3
m/z=239.102006322	met25975	Dihydrobiopterin	HMDB0000038	Endogenous	Organic compounds	Cytoplasm	239.10183931	C9H13N5O3
m/z=243.147874627	met28193	Tiglylcarnitine	HMDB0002366	Endogenous|Food	Organic compounds	Extracellular|Membrane	243.14705817	C12H21NO4
m/z=245.144463544	met18696	Alanyl-Arginine	HMDB0028681	Endogenous	Organic compounds	NULL	245.1487895	C9H19N5O3
m/z=245.144463544	met36639	Leucyl-Asparagine	HMDB0028924	Endogenous	Organic compounds	NULL	245.13755611	C10H19N3O4
m/z=245.144463544	met21941	Valyl-Gamma-glutamate	HMDB0029141	Endogenous	Organic compounds	NULL	245.13755611	C10H19N3O4
m/z=245.144463544	met31547	Gamma-glutamyl-Valine	HMDB0029162	Endogenous	Organic compounds	NULL	245.13755611	C10H19N3O4
m/z=245.144463544	met51015	Arginyl-Alanine	HMDB0028702	Endogenous	Organic compounds	NULL	245.1487895	C9H19N5O3
m/z=245.144463544	met66684	Isoleucyl-Asparagine	HMDB0028902	Endogenous	Organic compounds	NULL	245.13755611	C10H19N3O4
m/z=245.144463544	met36986	Valyl-Glutamine	HMDB0029125	Endogenous	Organic compounds	NULL	245.13755611	C10H19N3O4
m/z=245.144463544	met9302	Glutaminyl-Valine	HMDB0028810	Endogenous	Organic compounds	NULL	245.13755611	C10H19N3O4
