mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=158.091639601	met54329	Ethyl 3-oxohexanoate	HMDB0031307	Endogenous|Food	Organic acids and derivatives	Cytoplasm|Extracellular	158.09429431	C8H14O3
m/z=158.091639601	met37964	6-Ethyl-1-methyl-2,7,8-trioxabicyclo[3.2.1]octane	HMDB0030303	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	158.09429431	C8H14O3
m/z=158.091639601	met4522	cis-4-Hydroxycyclohexylacetic acid	HMDB0000451	Endogenous	Organic oxygen compounds	Cytoplasm	158.09429431	C8H14O3
m/z=158.091639601	met258	trans-4-Hydroxycyclohexylacetic acid	HMDB0000909	Endogenous	Organic oxygen compounds	NULL	158.09429431	C8H14O3
m/z=158.091639601	met22354	Alpha-Ketooctanoic acid	HMDB0013211	Endogenous	Organic compounds	Membrane (predicted from logP)	158.09429431	C8H14O3
m/z=158.091639601	met21326	Tetrahydrofurfuryl propionate	HMDB0031177	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	158.09429431	C8H14O3
m/z=158.091639601	met54291	3-Oxooctanoic acid	HMDB0010721	Endogenous	Organic compounds	Membrane (predicted from logP)	158.09429431	C8H14O3
m/z=158.091639601	met37804	Propyl levulinate	HMDB0041616	Food	Organic acids and derivatives	Cytoplasm|Extracellular	158.09429431	C8H14O3
m/z=158.091639601	met16230	Butyl acetoacetate	HMDB0040447	Food	Organic acids and derivatives	NULL	158.09429431	C8H14O3
m/z=158.091639601	met72378	2-Methylpropyl 3-oxobutanoate	HMDB0036395	Food	Organic acids and derivatives	NULL	158.09429431	C8H14O3
m/z=158.116775636	met66415	Butadiene-styrene rubber	HMDB0032178	Endogenous|Food	Benzenoids	Membrane (predicted from logP)	158.10955045	C12H14
m/z=158.112757239	met66415	Butadiene-styrene rubber	HMDB0032178	Endogenous|Food	Benzenoids	Membrane (predicted from logP)	158.10955045	C12H14
m/z=159.116140799	met64515	(±)-2-Pentylthiazolidine	HMDB0040057	Food	Organic compounds	Membrane	159.10817024	C8H17NS
m/z=159.116140799	met8961	DL-2-Aminooctanoic acid	HMDB0000991	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	159.12592879	C8H17NO2
m/z=168.097148264	met32437	2,4,6,8-Tridecatetrayne	HMDB0030929	Endogenous|Food	Organic compounds	Membrane	168.09390038	C13H12
m/z=168.097148264	met39880	2-Hexylthiophene	HMDB0032329	Endogenous|Food	Organoheterocyclic compounds	Membrane	168.0972712	C10H16S
m/z=168.097148264	met66460	(E,E,E)-1,3,5,11-Tridecatetraene-7,9-diyne	HMDB0038754	Food	Organic compounds	Membrane	168.09390038	C13H12
m/z=168.097148264	met40029	4-Methylbiphenyl	HMDB0032610	Endogenous|Food	Organic compounds	Membrane	168.09390038	C13H12
m/z=168.097148264	met613	Pyridoxamine	HMDB0001431	Endogenous	Organoheterocyclic compounds	Extracellular	168.08987764	C8H12N2O2
m/z=170.076292516	met64934	2-Amino-5-phenylpyridine	HMDB0029747	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	170.08439833	C11H10N2
m/z=170.076292516	met8822	2-Biphenylol	HMDB0032582	Endogenous|Food	Organic compounds	Membrane	170.07316494	C12H10O
m/z=170.076292516	met40492	Diphenyl ether	HMDB0034446	Food	Organic compounds	Membrane	170.07316494	C12H10O
m/z=170.076292516	met34000	Methyl beta-naphthyl ketone	HMDB0032412	Endogenous|Food	Benzenoids	Membrane	170.07316494	C12H10O
m/z=171.060238583	met39670	Tetrahydrodipicolinate	HMDB0012289	Endogenous	Organic compounds	NULL	171.05315778	C7H9NO4
m/z=174.071190949	met4465	4-Methoxy-1-naphthol	HMDB0032727	Food	Benzenoids	Membrane	174.06807956	C11H10O2
m/z=174.071190949	met26428	4,4-Thiobis-2-butanone	HMDB0037155	Food	Organooxygen compounds	Cytoplasm|Extracellular	174.07145038	C8H14O2S
m/z=174.071190949	met55720	Formiminoglutamic acid	HMDB0000854	Endogenous	Organic compounds	Cytoplasm	174.06405682	C6H10N2O4
m/z=174.071190949	met29578	1H-Indole-3-acetamide	HMDB0029739	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	174.07931295	C10H10N2O
m/z=174.071190949	met23414	N-Acetylasparagine	HMDB0006028	Endogenous	Organic compounds	NULL	174.06405682	C6H10N2O4
m/z=174.071190949	met43229	Demethylated antipyrine	HMDB0006240	Drug metabolite|Endogenous	Organic compounds	Cytoplasm|Extracellular	174.07931295	C10H10N2O
m/z=174.071190949	met71191	3-Propylidene-1(3H)-isobenzofuranone	HMDB0031845	Endogenous|Food	Organic compounds	Membrane	174.06807956	C11H10O2
m/z=182.024486919	met64721	Dipropyl trisulfide	HMDB0032825	Food	Organosulfur compounds	Membrane	182.02576252	C6H14S3
m/z=182.024486919	met16069	Ethyl 1-(ethylthio)ethyl disulfide	HMDB0033055	Food	Organic compounds	Membrane	182.02576252	C6H14S3
m/z=182.024486919	met8292	Ethyl 1-(methylthio)propyl disulfide	HMDB0039654	Food	Organic compounds	Membrane	182.02576252	C6H14S3
m/z=182.024486919	met72149	1,1-Thiobis-1-propanethiol	HMDB0040235	Food	Organooxygen compounds	Membrane	182.02576252	C6H14S3
m/z=185.055884807	met70530	5-(2-Hydroxyethyl)-4-methylthiazole acetate	HMDB0032986	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	185.05104929	C8H11NO2S
m/z=185.076100441	met56509	4-Hydroxydiphenylamine	HMDB0032597	Endogenous|Food	Benzenoids	Membrane	185.08406398	C12H11NO
m/z=185.076100441	met14271	(S)-N-(4,5-Dihydro-1-methyl-4-oxo-1H-imidazol-2-yl)alanine	HMDB0034912	Food	Organic compounds	Cytoplasm|Extracellular	185.08004123	C7H11N3O3
m/z=185.076100441	met50038	2-(1-Naphthyl)acetamide	HMDB0032710	Food	Benzenoids	Cytoplasm|Extracellular	185.08406398	C12H11NO
m/z=187.07054149	met548	Indoleacrylic acid	HMDB0000734	Endogenous|Microbial	Organic compounds	Membrane (predicted from logP)	187.06332854	C11H9NO2
m/z=187.07054149	met48691	6-Chloro-N-(1-methylethyl)-1,3,5-triazine-2,4-diamine	HMDB0033249	Food	Organic compounds	Cytoplasm|Extracellular	187.06247305	C6H10ClN5
m/z=187.128074894	met24868	N-Heptanoylglycine	HMDB0013010	Endogenous	Organic compounds	NULL	187.12084341	C9H17NO3
m/z=187.128074894	met6920	Polyethylene glycol	HMDB0037790	Cosmetic|Drug|Food	Organic compounds	Cytoplasm|Extracellular	187.12084341	C9H17NO3
m/z=188.073658359	met29075	L-glycyl-L-hydroxyproline 	HMDB0011173	Endogenous	Organic compounds	NULL	188.07970688	C7H12N2O4
m/z=188.073658359	met3641	N-Acetylglutamine	HMDB0006029	Endogenous	Organic compounds	NULL	188.07970688	C7H12N2O4
m/z=188.073658359	met61403	Glycyl-Hydroxyproline	HMDB0028842	Endogenous	Organic compounds	NULL	188.07970688	C7H12N2O4
m/z=188.073658359	met44084	(Z)-1-(Methylthio)-5-phenyl-1-penten-3-yne	HMDB0032688	Endogenous|Food	Organic compounds	Membrane	188.06597107	C12H12S
m/z=188.073658359	met56947	N-(2,5-Dihydroxyphenyl)pyridinium(1+)	HMDB0040768	Food	Organic compounds	Cytoplasm|Extracellular	188.07115357	C11H10NO2
m/z=188.123053221	met18175	Glycyl-L-leucine	HMDB0000759	Endogenous	Organic compounds	Extracellular|Mitochondria	188.11609239	C8H16N2O3
m/z=188.123053221	met1998	2-Butyl-3-phenyl-2-propen-1-al	HMDB0037292	Food	Organic compounds	Membrane	188.12011513	C13H16O
m/z=188.123053221	met42315	L-Targinine	HMDB0029416	Endogenous|Food	Organic compounds	Extracellular|Cytoplasm	188.12732578	C7H16N4O2
m/z=188.123053221	met26427	Isoleucyl-Glycine	HMDB0028907	Endogenous	Organic compounds	NULL	188.11609239	C8H16N2O3
m/z=188.123053221	met39961	Glycyl-Isoleucine	HMDB0028844	Endogenous	Organic compounds	NULL	188.11609239	C8H16N2O3
m/z=188.123053221	met59737	Dimethyltryptamine	HMDB0005973	Endogenous	Organic compounds	Membrane (predicted from logP)	188.13134852	C12H16N2
m/z=188.123053221	met60758	2-(3-Methylbutyl)-1H-pyrrolo[2,3-b]pyridine	HMDB0033961	Food	Organoheterocyclic compounds	Membrane	188.13134852	C12H16N2
m/z=188.123053221	met62186	Homo-L-arginine	HMDB0000670	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	188.12732578	C7H16N4O2
m/z=188.123053221	met30557	N-Alpha-acetyllysine	HMDB0000446	Endogenous	Organic compounds	Cytoplasm	188.11609239	C8H16N2O3
m/z=188.123053221	met43464	5-Methyl-2-phenyl-2-hexenal	HMDB0031855	Endogenous|Food	Organic compounds	Membrane	188.12011513	C13H16O
m/z=188.123053221	met56132	Valyl-Alanine	HMDB0029120	Endogenous	Organic compounds	NULL	188.11609239	C8H16N2O3
m/z=188.123053221	met7202	Polycartine B	HMDB0032926	Food	Organoheterocyclic compounds	Membrane	188.13134852	C12H16N2
m/z=188.123053221	met43604	Leucyl-Glycine	HMDB0028929	Endogenous	Organic compounds	NULL	188.11609239	C8H16N2O3
m/z=188.123053221	met6812	Alanyl-Valine	HMDB0028700	Endogenous	Organic compounds	NULL	188.11609239	C8H16N2O3
m/z=188.123053221	met51924	N6-Acetyl-L-lysine	HMDB0000206	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	188.11609239	C8H16N2O3
m/z=189.049945142	met46305	Kynurenic acid	HMDB0000715	Endogenous	Organic compounds	Cytoplasm	189.0425931	C10H7NO3
m/z=189.077191891	met16702	Indole-3-methyl acetate	HMDB0029738	Endogenous|Food	Organoheterocyclic compounds	Membrane	189.0789786	C11H11NO2
m/z=189.077191891	met56329	Glycylglycylglycine	HMDB0029419	Endogenous|Food	Organic compounds	Extracellular|Cytoplasm	189.07495586	C6H11N3O4
m/z=189.077191891	met68080	Asparaginyl-Glycine	HMDB0028731	Endogenous	Organic compounds	NULL	189.07495586	C6H11N3O4
m/z=189.077191891	met39331	Glycyl-Asparagine	HMDB0028836	Endogenous	Organic compounds	NULL	189.07495586	C6H11N3O4
m/z=189.077191891	met24919	3-Indolepropionic acid	HMDB0002302	Endogenous|Microbial	Organic compounds	Membrane (predicted from logP)	189.0789786	C11H11NO2
m/z=189.077191891	met62881	S-Prenyl-L-cysteine	HMDB0012286	Endogenous	Organic compounds	NULL	189.08234942	C8H15NO2S
m/z=190.052970795	met67892	5-(Methylthio)-2-[(methylthio)methyl]-2-pentenal	HMDB0037815	Food	Organooxygen compounds	Cytoplasm|Extracellular	190.04860645	C8H14OS2
m/z=190.052970795	met63718	Glycyl-Aspartate	HMDB0028837	Endogenous	Organic compounds	NULL	190.05897144	C6H10N2O5
m/z=190.052970795	met28999	3-Dehydroquinate	HMDB0012710	Endogenous	Organooxygen compounds	NULL	190.04773805	C7H10O6
m/z=190.052970795	met25652	L-beta-aspartyl-L-glycine 	HMDB0011165	Endogenous	Organic compounds	NULL	190.05897144	C6H10N2O5
m/z=190.052970795	met39148	Aspartyl-Glycine	HMDB0028753	Endogenous	Organic compounds	NULL	190.05897144	C6H10N2O5
m/z=196.075152533	met57212	(S)-2-(4-Methoxyphenoxy)propanoic acid	HMDB0040256	Food	Organic compounds	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=196.075152533	met9891	1-(2,4,5-Trihydroxyphenyl)-1-butanone	HMDB0037177	Food	Organic compounds	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=196.075152533	met19302	(+)-3-(3,4-Methylenedioxyphenyl)-1,2-propanediol	HMDB0030571	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=196.075152533	met67354	(S)-Batatic acid	HMDB0035721	Food	Organic compounds	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=196.075152533	met57136	4-Hydroxy-6-methyl-3-(1-oxobutyl)-2H-pyran-2-one	HMDB0040637	Food	Organooxygen compounds	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=196.075152533	met775	5-Nitro-2-propoxyaniline	HMDB0037688	Food	Benzenoids	Cytoplasm|Extracellular	196.08479226	C9H12N2O3
m/z=196.075152533	met3355	2-Hydroxy-3-(4-methoxyphenyl)propanoic acid	HMDB0039427	Food	Phenylpropanoids and polyketides	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=196.075152533	met20316	Xanthoxylin	HMDB0029645	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=196.075152533	met29967	Homoveratric acid	HMDB0000434	Endogenous	Organic compounds	Cytoplasm	196.07355887	C10H12O4
m/z=196.075152533	met11711	Maltyl isobutyrate	HMDB0032365	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=196.075152533	met32077	2-(Ethylamino)-4,5-dihydroxybenzamide	HMDB0032852	Food	Benzenoids	Cytoplasm|Extracellular	196.08479226	C9H12N2O3
m/z=196.075152533	met50677	2,4,5-Trimethoxybenzaldehyde	HMDB0029648	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	196.07355887	C10H12O4
m/z=201.107388401	met112	1,2-Dihydro-1,1-dimethyl-2-oxo-4,4-bipyridinium(1+)	HMDB0035170	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	201.10278805	C12H13N2O
m/z=201.107388401	met2062	(E)-1-Cinnamoylpyrrolidine	HMDB0038835	Food	Organic compounds	Cytoplasm|Extracellular	201.11536411	C13H15NO
m/z=201.107388401	met49169	2,3-Dihydro-6-methyl-5-(5-methyl-2-furanyl)-1H-pyrrolizine	HMDB0040007	Food	Organoheterocyclic compounds	Membrane	201.11536411	C13H15NO
m/z=202.179286437	met63424	beta-Spathulene	HMDB0036416	Endogenous|Food	Organic compounds	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met23458	Caproylcholine	HMDB0013224	Endogenous	Organic compounds	NULL	202.18070402	C11H24NO2
m/z=202.179286437	met44067	(1alpha,6alpha,7alphaH)-2,4(15)-Copadiene	HMDB0036796	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met36827	(6alpha,7alpha,10alpha)-1(5),3-Aromadendradiene	HMDB0035707	Endogenous|Food	Organic compounds	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met55982	1,4,9-Cadinatriene	HMDB0038125	Food	Organic compounds	Membrane	202.1721507	C15H22
m/z=203.086582073	met47902	Alanyl-Asparagine	HMDB0028682	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met44348	3-Indolebutyric acid	HMDB0002096	Endogenous	Organic compounds	Membrane (predicted from logP)	203.09462866	C12H13NO2
m/z=203.086582073	met275	1-Isothiocyanato-7-(methylthio)heptane	HMDB0038440	Food	Organic compounds	Membrane	203.08024093	C9H17NS2
m/z=203.086582073	met47858	5-(2-Furanyl)-1,2,3,4,5,6-hexahydro-7H-cyclopenta[b]pyridin-7-one	HMDB0039656	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular|Membrane	203.09462866	C12H13NO2
m/z=203.086582073	met8558	Gamma-glutamyl-Glycine	HMDB0029149	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met19844	Isosalsolidine	HMDB0041526	Food	Organoheterocyclic compounds	Membrane	203.09462866	C12H13NO2
m/z=203.086582073	met62553	Glycyl-Glutamine	HMDB0028839	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met26060	Glutaminyl-Glycine	HMDB0028797	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met15756	Asparaginyl-Alanine	HMDB0028724	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met52796	Glycyl-Gamma-glutamate	HMDB0028855	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=204.096984498	met48294	3-Hydroxymethylantipyrine	HMDB0013840	Drug metabolite|Endogenous	Organic compounds	Extracellular	204.08987764	C11H12N2O2
m/z=204.096984498	met70049	D-Tryptophan	HMDB0013609	Endogenous	Organoheterocyclic compounds	NULL	204.08987764	C11H12N2O2
m/z=204.096984498	met57043	L-Tryptophan	HMDB0000929	Drug|Food	Organic compounds	Extracellular	204.08987764	C11H12N2O2
m/z=204.096984498	met33810	(±)-Tryptophan	HMDB0030396	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	204.08987764	C11H12N2O2
m/z=204.0899548	met48294	3-Hydroxymethylantipyrine	HMDB0013840	Drug metabolite|Endogenous	Organic compounds	Extracellular	204.08987764	C11H12N2O2
m/z=204.0899548	met70049	D-Tryptophan	HMDB0013609	Endogenous	Organoheterocyclic compounds	NULL	204.08987764	C11H12N2O2
m/z=204.0899548	met57043	L-Tryptophan	HMDB0000929	Drug|Food	Organic compounds	Extracellular	204.08987764	C11H12N2O2
m/z=204.0899548	met33810	(±)-Tryptophan	HMDB0030396	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	204.08987764	C11H12N2O2
m/z=204.191912465	met57073	beta-Bisabolene	HMDB0035992	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met48973	Sesquithujene	HMDB0035198	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met32896	alpha-Selinene	HMDB0035810	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met34782	(4alpha,5beta,6alpha,7alpha,10alpha)-1-Aromadendrene	HMDB0036428	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met35001	Daucene	HMDB0035361	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met129	alpha-Farnesene	HMDB0036065	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met72488	Aristolene	HMDB0035146	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met5188	1-Epi-bicyclosesquiphellandrene	HMDB0037030	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met25623	(2Z,4E,6E)-2,4,6,10-Farnesatetraene	HMDB0035787	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met40481	gamma-Selinene	HMDB0038118	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met29323	3,7(11)-Eudesmadiene	HMDB0037060	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met9909	delta-Patchoulene	HMDB0036737	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met59797	(+)-1(9),10-Pacifigorgiadiene	HMDB0037677	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met58483	Germacrene B	HMDB0036575	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met12544	(-)-beta-Elemene	HMDB0035816	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met36918	Zingiberene	HMDB0036164	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met35663	gamma1-Cadinene	HMDB0037029	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met64079	(Z)-2,6,10-Bisabolatriene	HMDB0036154	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met58067	Cycloseychellene	HMDB0036799	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met34111	beta-Caryophyllene	HMDB0036792	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met45482	beta-Panasinsene	HMDB0038124	Food	Lipids and lipid-like molecules	Membrane	204.18780077	C15H24
m/z=204.191912465	met66425	(3E,6E)-alpha-Farnesene	HMDB0036066	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met16843	delta-Amorphene	HMDB0030644	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met7552	Bicyclogermacrene	HMDB0038137	Food	Lipids and lipid-like molecules	Membrane	204.18780077	C15H24
m/z=204.191912465	met48666	beta-Selinene	HMDB0034997	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met26109	beta-Humulene	HMDB0038214	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met27685	(+)-1(10),4-Cadinadiene	HMDB0035084	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met6358	epsilon-Muurolene	HMDB0038139	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met38980	1-Epi-alpha-gurjunene	HMDB0036417	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met34515	beta-Bourbonene	HMDB0038155	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met40215	(1beta,4alpha,5beta,6alpha,7alpha)-9-Aromadendrene	HMDB0036419	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met29155	alpha-Cadinene	HMDB0038205	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met18060	2,7,10-Bisabolatriene	HMDB0035161	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met12915	(R)-2,5,11-Bisabolatriene	HMDB0036200	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met45863	(-)-3,5-Cadinadiene	HMDB0030673	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met62255	(-)-Aromadendrene	HMDB0036418	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met23638	beta-Bulnesene	HMDB0036644	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met60036	beta-Guaiene	HMDB0038157	Food	Lipids and lipid-like molecules	Membrane	204.18780077	C15H24
m/z=204.191912465	met43177	(+)-alpha-Muurolene	HMDB0037784	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met42305	(-)-Tamariscene	HMDB0037676	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met41249	alpha-Guaiene	HMDB0036003	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met20929	alpha-Bergamotene	HMDB0036678	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met53090	beta-Farnesene	HMDB0035913	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met15811	Cascarilladiene	HMDB0036682	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met64142	gamma-Cadinene	HMDB0038207	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met10829	Valencene	HMDB0035688	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met17300	beta-Santalene	HMDB0036364	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met6119	alpha-Bulnesene	HMDB0036444	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met37452	gamma-Muurolene	HMDB0038206	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met14385	beta-Cadinene	HMDB0041576	Endogenous|Food	NULL	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met7482	Sesquisabinene	HMDB0034943	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met15010	alpha-Humulene	HMDB0036467	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met36645	beta-Patchoulene	HMDB0036736	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met40646	alpha-Cyperene	HMDB0036004	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met17662	gamma-Himachalene	HMDB0038168	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met30191	alpha-Cubebene	HMDB0036413	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met35169	beta-Sesquiphellandrene	HMDB0036163	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met44015	(4alpha,10alpha)-1(5),6-Guaiadiene	HMDB0036450	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met19139	alpha-Santalene	HMDB0034939	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met36043	beta-Neoclovene	HMDB0036731	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met47116	alpha-Panasinsene	HMDB0038135	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met14177	Bicycloelemene	HMDB0038166	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=204.191912465	met18150	omega-Cadinene	HMDB0038203	Endogenous|Food	Organic compounds	Extracellular|Membrane	204.18780077	C15H24
m/z=204.191912465	met45899	(-)-1(6),10-Pacifigorgiadiene	HMDB0037678	Food	Organic compounds	Membrane	204.18780077	C15H24
m/z=205.090403644	met39982	Dihydro-2,4-dimethyl-6-(2-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040334	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met48000	N-Methylcalystegine C1	HMDB0036394	Food	Alkaloids and derivatives	Cytoplasm|Extracellular	205.09502259	C8H15NO5
m/z=205.090403644	met62087	Dihydro-4,6-dimethyl-2-(2-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040335	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met31916	Dihydro-4,6-dimethyl-2-(1-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040337	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met14400	Dihydro-2,4-dimethyl-6-(1-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040336	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.100157458	met39982	Dihydro-2,4-dimethyl-6-(2-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040334	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.100157458	met48000	N-Methylcalystegine C1	HMDB0036394	Food	Alkaloids and derivatives	Cytoplasm|Extracellular	205.09502259	C8H15NO5
