name,mz,rt,MS2.spectrum.name,Candidate.number,Level,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
M467T808,467.2649302,808.3602905,mz467.264713917524rt806.46972,1,2,"5.alpha.-Androstan-3.alpha.,17.beta.-diol-O-3-.beta.-glucuronic acid",65535-18-4,NA,NA,NO06733,(M-H)-,0.6122493,0.9997002,NA,NA,60,0.7912089,0.8693931,orbitrapDatabase0.0.1
M468T808,468.2677163,807.7964172,mz468.269836425781rt820.59366,1,2,19-Norandrosterone glucuronide,294213-86-8,NA,NA,NO06583,(M+NH4-2H)-,20.36524,0.7176349,NA,NA,40,0.4423027,0.5455523,orbitrapDatabase0.0.1
M474T647,474.1769439,646.5011597,mz474.178351475631rt672.39354,1,2,Codeine-6-.beta.-D-glucuronide,20736-11-2,HMDB60464,C16577,NO06760,(M-H)-,3.061033,0.9925321,NA,NA,35,0.6975898,0.8081932,orbitrapDatabase0.0.1
M477T793,477.2608235,793.0643921,mz477.250651827846rt795.50466,1,2,1-Methylene-5.alpha.-androstan-3.alpha.-ol-17-one glucuronide,362511-41-9,NA,NA,NO06768,(M-H)-,2.622999,0.994511,NA,NA,35,0.5106658,0.6921077,orbitrapDatabase0.0.1
M485T431,485.1555768,431.4161682,mz485.158102293135rt441.924024,1,2,17-beta-Estradiol glucuronide,1806-98-0,HMDB10317,NA,n02464,(M+K-2H)-,0.4487339,0.9998389,NA,NA,40,0.4639836,0.6649293,nistDatabase0.0.1
M485T575,485.1656965,574.5965576,mz485.166113604129rt557.936628,1,2,17-beta-Estradiol-3-glucuronide,15270-30-1,HMDB06224,NA,n02463,(M+K-2H)-,16.06378,0.8134782,NA,NA,35,0.5424541,0.6440881,nistDatabase0.0.1
M505T673,505.2436555,673.3002319,mz505.244140625rt655.46196,1,2,11.alpha.-Hydroxyprogesterone .beta.-D-glucuronide,77710-64-6,NA,NA,NO06864,(M-H)-,0.3154416,0.9999204,NA,NA,55,0.4261933,0.641341,orbitrapDatabase0.0.1
M509T759,509.2747884,758.6107788,mz509.276005517452rt742.30176,1,2,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),401810-51-3,NA,NA,NO06894,(M-H)-,24.53381,0.6178396,NA,NA,20,0.5285602,0.56204,orbitrapDatabase0.0.1
M509T667,509.2749669,667.3226929,mz509.276732093083rt695.78748,1,2,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol),401810-51-3,NA,NA,NO06894,(M-H)-,23.1071,0.6523655,NA,NA,20,0.5306274,0.5762792,orbitrapDatabase0.0.1
M513T492,513.2248597,492.0265503,mz513.235798260067rt498.746196,1,2,Telmisartan,144701-48-4,HMDB15101,C07710,shen_4143_HMDB15101,(M-H)-,12.12315,0.8890723,NA,NA,Unknown_2,0.4751888,0.6303951,hmdbDatabase0.0.1
M514T670,514.2838483,670.2107239,mz514.283556323393rt698.0361,1,2,Taurocholate,81-24-3 (345909-26-4),HMDB00036,NA,S0243,(M-H)-,1.6016,0.99795,NA,NA,55,0.7355089,0.8339243,nistDatabase0.0.1
M514T779,514.2844668,778.5515137,mz514.284350450101rt790.60566,1,2,Taurocholate,81-24-3 (345909-26-4),HMDB00036,NA,S0243,(M-H)-,0.05745829,0.9999974,NA,NA,60,0.7268406,0.8292744,nistDatabase0.0.1
M515T701,515.2864761,701.0319214,mz515.286791169426rt721.6488,1,2,Thymopoietin II (32-35),85466-18-8,NA,NA,NO06919,(M-H)-,15.34841,0.8282346,NA,NA,15,0.6206517,0.6984953,orbitrapDatabase0.0.1
M519T568,519.2227151,568.1185913,mz519.224985361353rt515.090334,1,2,(+)-11-Nor-.DELTA.9-tetrahydrocannabinol-9-carboxylic acid glucuronide,1362113-32-3,NA,NA,NO06938,(M-H)-,2.668133,0.994321,NA,NA,20,0.4806145,0.6732544,orbitrapDatabase0.0.1
M527T414,527.2139221,413.8825989,mz527.214610952156rt412.08594,1,2,Alpha-N-Phenylacetyl-L-glutamine,28047-15-6,HMDB06344,NA,L0217,(2M-H)-,0.2068377,0.9999658,NA,NA,15,0.7495046,0.8434275,nistDatabase0.0.1
M539T593,539.3080009,592.6757202,mz539.308352026786rt592.733658,1,2,Estrone,53-16-7,HMDB00145,NA,S0343,(2M-H)-,15.40487,0.8270849,NA,NA,25,0.5539204,0.6563571,nistDatabase0.0.1
M563T733,563.2470517,732.6262207,mz563.248780245196rt715.67784,1,2,".beta.-D-Glucopyranosiduronic acid, 6-[3-(1-naphthalenylcarbonyl)-1H-indol-1-yl]hexyl",1630023-00-5,NA,NA,NO07017,(M+NH4-2H)-,15.76612,0.8196677,NA,NA,40,0.6216262,0.6958918,orbitrapDatabase0.0.1
M567T770,567.3170637,769.9750671,mz567.318321345821rt775.83018,1,2,Chenodeoxycholic acid 24-acyl-.beta.-D-glucuronide,208038-27-1,NA,NA,NO07082,(M-H)-,1.624037,0.9978922,NA,NA,25,0.5485349,0.7170439,orbitrapDatabase0.0.1
M586T552,586.2321457,552.1437073,mz586.234112736549rt598.554444,1,2,"[DAla2,DMet5] Enkephalin",NA,METPA0001,NA,NO07151,(M-H)-,0.02172605,0.9999996,NA,NA,35,0.4730871,0.6706793,orbitrapDatabase0.0.1
M588T538,588.2483316,537.9636841,mz588.249598336956rt585.2502,1,2,"Benzoic acid, 3-[[(3-carboxycyclohexyl)amino]carbonyl]-4-[3-[4-(4-phenoxybutoxy)phenyl]propoxy]-",712313-33-2,NA,NA,NO07157,(M-H)-,18.19238,0.7673822,NA,NA,35,0.4941656,0.5966218,orbitrapDatabase0.0.1
M600T629,600.2845422,628.9818726,mz600.284674496946rt625.99308,1,2,Gly-Arg-Gly-Glu-Ser-Pro,99896-88-5,NA,NA,NO07825,(M-H)-,16.61628,0.8018124,NA,NA,30,0.6459225,0.7043812,orbitrapDatabase0.0.1
M605T422,605.2361157,421.9489441,mz605.240010660513rt424.211184,1,2,Gly-Gly-Gly-Gly-Gly,7093-67-6,NA,NA,NO03722,(2M-H)-,19.01834,0.7487442,NA,NA,15,0.5266129,0.6099121,orbitrapDatabase0.0.1
M618T657,618.2945889,656.713501,mz618.295044036043rt642.74832,1,2,Parathyroid Hormone Related Peptide (107-111),NA,METPA0001,NA,NO07872,(M-H)-,8.824208,0.9396072,NA,NA,30,0.631352,0.7469477,orbitrapDatabase0.0.1
M632T95,632.2036021,94.73618317,mz632.206121904217rt109.084896,1,2,3'-Sialyllactose,35890-38-1,NA,NA,NO07912,(M-H)-,2.88182,0.9933781,NA,NA,25,0.4878037,0.6773941,orbitrapDatabase0.0.1
M673T102,673.2305091,102.4091949,mz673.230452888345rt100.608894,1,2,6'-Sialyl-N-acetyllactosamine,78969-47-8,NA,NA,NO07981,(M-H)-,0.6641287,0.9996472,NA,NA,40,0.7199145,0.8248143,orbitrapDatabase0.0.1
M691T618,691.3184445,618.3076782,mz691.318112170835rt609.43866,1,2,Arg-Gly-Asp,NA,METPA0001,NA,NO04793,(2M-H)-,7.539468,0.9555436,NA,NA,15,0.6470011,0.7627045,orbitrapDatabase0.0.1
M879T594,879.3287192,593.5572815,mz879.333367426099rt602.46324,1,2,Candesartan,139481-59-7,NA,C07468,MassBank_1716,(2M-H)-,24.18585,0.6262759,NA,NA,15 % (nominal),0.607045,0.6142566,massbankDatabase0.0.1
M927T463,927.4013819,463.3566437,mz927.406065736645rt477.424038,1,2,Estriol-16-Glucuronide,1852-50-2,HMDB06766,NA,n02538,(2M-H)-,4.427119,0.9844428,NA,NA,35,0.5747524,0.7283863,nistDatabase0.0.1
M927T548,927.4015298,548.2945557,mz927.401300725788rt548.969004,1,2,Estriol-16-Glucuronide,1852-50-2,HMDB06766,NA,n02538,(2M-H)-,0.7108834,0.9995958,NA,NA,45,0.7576368,0.8483714,nistDatabase0.0.1
M932T755,931.5058513,754.5684509,mz931.506072652667rt756.26886,1,2,Androsterone glucuronide,1852-43-3,HMDB02829,C11135,NO06723,(2M-H)-,0.02935819,0.9999993,NA,NA,60,0.7669376,0.8543357,orbitrapDatabase0.0.1
M71T689,70.95619098,688.6950073,NA,2,3,Manganese,7439-96-5,HMDB0001333,C19610,HMDB0001333,(M+NH4-2H)-,2.89664,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M71T859,70.94221561,859.4249878,NA,3,3,Gallium,7440-55-3,HMDB0001478,NA,HMDB0001478,(M-H)-,1.149005,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M71T414,71.01121132,414.0473022,NA,3,3,L-Lactic acid,79-33-4,HMDB0000190,C00186,HMDB0000190,(M-H2O-H)-,6.456845,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M71T269,71.04932432,268.5976105,NA,3,3,"2,3-Butanediol",513-85-9,HMDB0003156,C00265,HMDB0003156,(M-H2O-H)-,2.13811,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M72T413,72.01213975,413.1378174,NA,1,3,(hydroxymethyl)carbamic acid,NA,HMDB0143414,NA,HMDB0143414,(M-H2O-H)-,7.741813,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M73T682,73.02772599,682.0419922,NA,3,3,Glycerol,56-81-5,HMDB0000131,C00116,HMDB0000131,(M-H2O-H)-,4.29533,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M73T540,72.99158382,540.0151367,NA,3,3,Glyoxylic acid,298-12-4,HMDB0000119,C00048,HMDB0000119,(M-H)-,3.775275,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M73T334,72.99158121,333.6848755,NA,3,3,Glyoxylic acid,298-12-4,HMDB0000119,C00048,HMDB0000119,(M-H)-,3.7818,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M74T331,74.0231623,330.8156433,NA,3,3,Glycine,56-40-6,HMDB0000123,C00037,HMDB0000123,(M-H)-,3.915273,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M74T208,74.03132094,207.9554291,NA,3,3,Glycine,56-40-6,HMDB0000123,C00037,HMDB0000123,(M-H)-,16.48133,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M75T136,74.96629328,135.9645386,NA,3,3,Chloroacetic acid,79-11-8,HMDB0031331,C06755,HMDB0031331,(M-H2O-H)-,5.090582,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M75T710,75.074552,710.0203247,NA,1,3,Guanidine,50-01-1,HMDB0001842,C17349,HMDB0001842,(M+NH4-2H)-,17.26206,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M76T1163,76.00996972,1163.493042,NA,3,3,N-Methylene-ethenamine,NA,HMDB0061870,NA,HMDB0061870,(M+Na-2H)-,17.32361,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M76T966,76.0687644,966.2195435,NA,2,3,Propyl alcohol,71-23-8,HMDB0000820,C05979,HMDB0000820,(M+NH4-2H)-,20.12619,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M76T565,76.02024281,564.5009155,NA,3,3,2-Hydroxypyridine,142-08-5,HMDB0013751,C02502,HMDB0013751,(M-H2O-H)-,2.572558,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M76T668,76.02020954,668.3112183,NA,3,3,2-Hydroxypyridine,142-08-5,HMDB0013751,C02502,HMDB0013751,(M-H2O-H)-,2.489382,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M77T394,77.00426531,393.9560852,NA,3,3,2-Furancarboxaldehyde,98-01-1,HMDB0032914,C14279,HMDB0032914,(M-H2O-H)-,2.589845,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M77T400,77.03661206,400.4561615,NA,3,3,Carbamic acid,463-77-4,HMDB0003551,C01563,HMDB0003551,(M+NH4-2H)-,2.334287,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M79T678,78.95577136,678.0647583,NA,3,3,Magnesium oxide,1309-48-4,HMDB0015458,C12567,HMDB0015458,(2M-H)-,7.8958,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M79T234,78.98730009,233.7237244,NA,1,3,Chloromethyl methyl ether,107-30-2,HMDB0031332,C19160,HMDB0031332,(M-H)-,20.731,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M79T422,79.05212026,421.5546112,NA,3,3,Cyclohexanone,108-94-1,HMDB0003315,C00414,HMDB0003315,(M-H2O-H)-,7.861705,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M79T306,79.0062131,306.0462952,NA,3,3,2-Methylthiophene,554-14-3,HMDB0033118,NA,HMDB0033118,(M-H2O-H)-,12.73054,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M80T449,79.95350125,449.0464172,NA,2,3,Cyanate,71000-82-3,HMDB0002078,C01417,HMDB0002078,(M+K-2H)-,2.281022,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M80T334,79.95351326,334.3128815,NA,2,3,Cyanate,71000-82-3,HMDB0002078,C01417,HMDB0002078,(M+K-2H)-,2.250998,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M81T335,80.96079421,334.9009857,NA,2,3,Sulfite,14265-45-3,HMDB0000240,C00094,HMDB0000240,(M-H)-,10.92602,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M81T106,80.959164,105.6492844,NA,3,3,Boric acid (HBO2),13460-50-9,HMDB0034769,NA,HMDB0034769,(M+K-2H)-,9.010645,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M81T236,80.96101253,236.3808289,NA,2,3,Sulfite,14265-45-3,HMDB0000240,C00094,HMDB0000240,(M-H)-,10.38022,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M81T670,80.9608814,669.8317871,NA,2,3,Sulfite,14265-45-3,HMDB0000240,C00094,HMDB0000240,(M-H)-,10.70805,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M81T447,80.96094355,447.4262695,NA,2,3,Sulfite,14265-45-3,HMDB0000240,C00094,HMDB0000240,(M-H)-,10.55267,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M81T367,81.03044023,367.060791,NA,3,3,Propyl alcohol,71-23-8,HMDB0000820,C05979,HMDB0000820,(M+Na-2H)-,4.43662,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M81T117,81.04951787,116.789917,NA,3,3,Fomepizole,7554-65-6,HMDB0015344,C07837,HMDB0015344,(M-H)-,9.29917,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M81T259,81.10297894,258.5534515,NA,2,3,N-Heptane,142-82-5,HMDB0031447,NA,HMDB0031447,(M-H2O-H)-,10.80393,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M82T220,82.01311737,220.2374725,NA,3,3,"4,5-Dihydro-2-methylthiazole",2346-00-1,HMDB0029555,NA,HMDB0029555,(M-H2O-H)-,2.743628,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M82T103,82.02566535,103.1371613,NA,3,3,Ethanolamine,141-43-5,HMDB0000149,C00189,HMDB0000149,(M+Na-2H)-,4.496252,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M83T94,83.00957347,94.16442108,NA,3,3,Dimethyl peroxide,690-02-8,HMDB0031430,NA,HMDB0031430,(M+Na-2H)-,4.764915,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M83T217,83.04596278,217.4462509,NA,3,3,Isovaleric acid,503-74-2,HMDB0000718,C08262,HMDB0000718,(M-H2O-H)-,10.54196,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M83T564,83.04597378,563.5822144,NA,3,3,Isovaleric acid,503-74-2,HMDB0000718,C08262,HMDB0000718,(M-H2O-H)-,10.51446,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M83T353,83.04605715,352.8566742,NA,3,3,Isovaleric acid,503-74-2,HMDB0000718,C08262,HMDB0000718,(M-H2O-H)-,10.30604,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M84T238,84.04036784,237.9629974,NA,3,3,Dimethylglycine,1118-68-9,HMDB0000092,C01026,HMDB0000092,(M-H2O-H)-,12.65174,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M84T415,84.04036848,415.0716858,NA,3,3,Dimethylglycine,1118-68-9,HMDB0000092,C01026,HMDB0000092,(M-H2O-H)-,12.65014,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M84T569,84.0403705,568.7785645,NA,3,3,Dimethylglycine,1118-68-9,HMDB0000092,C01026,HMDB0000092,(M-H2O-H)-,12.64509,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M84T353,84.04847711,352.8228912,NA,3,3,3-Butyn-1-al,52844-23-2,HMDB0006853,C06145,HMDB0006853,(M+NH4-2H)-,7.4059,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M85T901,85.02419956,900.6887207,NA,3,3,2-Hydroxybutyric acid,600-15-7,HMDB0000008,C05984,HMDB0000008,(M-H2O-H)-,13.11141,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M85T604,85.02405422,604.3147583,NA,3,3,2-Hydroxybutyric acid,600-15-7,HMDB0000008,C05984,HMDB0000008,(M-H2O-H)-,13.47476,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M85T726,85.02405356,725.8456421,NA,3,3,2-Hydroxybutyric acid,600-15-7,HMDB0000008,C05984,HMDB0000008,(M-H2O-H)-,13.47641,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M85T503,85.02410711,503.0744476,NA,3,3,2-Hydroxybutyric acid,600-15-7,HMDB0000008,C05984,HMDB0000008,(M-H2O-H)-,13.34253,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M86T127,86.02762393,127.2081757,NA,3,3,Propynoic acid,471-25-0,HMDB0006804,C00804,HMDB0006804,(M+NH4-2H)-,7.111555,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M86T263,86.05587475,262.6401367,NA,3,3,Diethanolamine,111-42-2,HMDB0004437,C06772,HMDB0004437,(M-H2O-H)-,13.00963,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M87T126,87.02768244,125.7249413,NA,3,3,3-(Methylthio)-1-propene,10152-76-8,HMDB0031653,NA,HMDB0031653,(M-H)-,0.778735,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M88T798,87.99781542,797.7784424,NA,1,3,(hydroxymethylidene)carbamic acid,NA,HMDB0143055,NA,HMDB0143055,(M-H)-,15.44385,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M88T341,88.03412206,341.4722595,NA,3,3,beta-Alanine,107-95-9,HMDB0000056,C00099,HMDB0000056,(M-H)-,15.64103,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M88T499,87.9978778,498.7562103,NA,1,3,(hydroxymethylidene)carbamic acid,NA,HMDB0143055,NA,HMDB0143055,(M-H)-,15.2879,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M89T261,89.00037426,260.9382629,NA,3,3,3-Butyn-1-al,52844-23-2,HMDB0006853,C06145,HMDB0006853,(M+Na-2H)-,1.351225,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M89T993,88.99129032,992.8811646,NA,3,3,Bis(methylthio)methane,1618-26-4,HMDB0031317,NA,HMDB0031317,(M-H2O-H)-,6.12171,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M90T268,90.00271163,268.2804871,NA,1,3,Hypotaurine,300-84-5,HMDB0000965,C00519,HMDB0000965,(M-H2O-H)-,2.156167,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M90T118,90.02046705,118.0532646,NA,2,3,Glyoxylic acid,298-12-4,HMDB0000119,C00048,HMDB0000119,(M+NH4-2H)-,1.9328,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M91T269,90.99513816,268.621048,NA,3,3,"1,3-Butadiene",106-99-0,HMDB0041792,C16450,HMDB0041792,(M+K-2H)-,1.03008,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M91T686,90.97860211,685.9620667,NA,2,3,Propynoic acid,471-25-0,HMDB0006804,C00804,HMDB0006804,(M+Na-2H)-,3.942995,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M91T953,91.01477456,953.0715942,NA,3,3,(E)-2-Butenal,123-73-9,HMDB0034233,NA,HMDB0034233,(M+Na-2H)-,4.475635,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M91T413,91.04567399,413.2449036,NA,3,3,Glycerol,56-81-5,HMDB0000131,C00116,HMDB0000131,(M-H)-,14.07467,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M91T559,90.97869734,558.5684814,NA,2,3,Propynoic acid,471-25-0,HMDB0006804,C00804,HMDB0006804,(M+Na-2H)-,3.70492,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M91T299,91.01508638,299.1730652,NA,3,3,(E)-2-Butenal,123-73-9,HMDB0034233,NA,HMDB0034233,(M+Na-2H)-,3.696085,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M91T119,91.02149438,119.0814743,NA,3,3,Cibulins,NA,HMDB0030299,NA,HMDB0030299,(M-H)-,1.97797,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M92T348,92.04299083,347.5067749,NA,3,3,Hydroxyurea,127-07-1,HMDB0015140,C07044,HMDB0015140,(M+NH4-2H)-,8.96638,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M92T131,92.01811244,130.8003616,NA,3,3,Ethanethioic acid,507-09-5,HMDB0031188,C01857,HMDB0031188,(M+NH4-2H)-,1.3175,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M92T454,92.04312549,453.9603577,NA,3,3,Hydroxyurea,127-07-1,HMDB0015140,C07044,HMDB0015140,(M+NH4-2H)-,8.62973,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M94T333,94.02945668,332.8838654,NA,3,3,1-Pyrroline-5-carboxylic acid,2906-39-0,HMDB0001301,C04322,HMDB0001301,(M-H2O-H)-,0.8044825,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M94T491,94.02921138,491.2819214,NA,3,3,1-Pyrroline-5-carboxylic acid,2906-39-0,HMDB0001301,C04322,HMDB0001301,(M-H2O-H)-,1.417733,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M95T220,94.93856112,219.6403046,NA,3,3,Bromide,7726-95-6,HMDB0002500,C01324,HMDB0002500,(M+NH4-2H)-,2.308683,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M95T510,95.03278732,510.0296326,NA,3,3,Di-2-propenyl sulfide,592-88-1,HMDB0036491,C08370,HMDB0036491,(M-H2O-H)-,0.915775,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M95T101,94.97243755,100.7744446,NA,3,3,Trifluoroacetic acid,76-05-1,HMDB0014118,NA,HMDB0014118,(M-H2O-H)-,6.315853,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M95T437,95.04173406,437.4820709,NA,3,3,1-Butanol,71-36-3,HMDB0004327,C06142,HMDB0004327,(M+Na-2H)-,15.32721,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M95T373,95.04175479,373.1177368,NA,3,3,1-Butanol,71-36-3,HMDB0004327,C06142,HMDB0004327,(M+Na-2H)-,15.27538,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M95T294,95.04169923,293.6972961,NA,3,3,1-Butanol,71-36-3,HMDB0004327,C06142,HMDB0004327,(M+Na-2H)-,15.41428,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M96T219,95.96755289,218.6209946,NA,1,3,Amidosulfonic acid,5329-14-6,HMDB0034830,NA,HMDB0034830,(M-H)-,21.27692,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M96T97,96.0117248,97.28115082,NA,3,3,Glycine,56-40-6,HMDB0000123,C00037,HMDB0000123,(M+Na-2H)-,12.49098,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M96T385,96.04498698,385.475235,NA,3,3,L-Proline,147-85-3,HMDB0000162,C00148,HMDB0000162,(M-H2O-H)-,1.103893,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M96T775,96.05835588,775.0062866,NA,2,3,Pyrimidine,25247-63-6,HMDB0003361,C00396,HMDB0003361,(M+NH4-2H)-,4.019355,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M96T292,96.03697003,292.3987579,NA,3,3,Trimethyl sulfonium,NA,HMDB0012295,C01008,HMDB0012295,(M+F)-,11.06487,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M97T244,97.01974668,243.7812195,NA,3,3,"1,2-Ethanediamine",107-15-3,HMDB0031225,NA,HMDB0031225,(M+K-2H)-,5.996035,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M97T437,97.0561374,436.7283783,NA,3,3,2-Methyl-1-methylthio-2-butene,89534-74-7,HMDB0032411,NA,HMDB0032411,(M-H2O-H)-,20.16581,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M98T1010,97.9542895,1009.573059,NA,1,3,Hydrogen selenide,NA,HMDB0011110,C01528,HMDB0011110,(M+NH4-2H)-,7.04402,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M98T138,98.02610689,137.9909363,NA,3,3,(R)-Dihydromaleimide,87710-47-2,HMDB0030276,NA,HMDB0030276,(M-H)-,3.446202,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M98T430,98.01501376,429.7721558,NA,3,3,Trimethyl sulfonium,NA,HMDB0012295,C01008,HMDB0012295,(M+Na-2H)-,5.455545,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M98T246,98.04113139,245.9948578,NA,3,3,Pyridine,110-86-1,HMDB0000926,C00747,HMDB0000926,(M+F)-,0.0805625,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M99T671,98.99879545,670.7718506,NA,3,3,Chloromethyl methyl ether,107-30-2,HMDB0031332,C19160,HMDB0031332,(M+F)-,7.492597,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M99T110,98.96399169,110.1227036,NA,3,3,Chloroacetaldehyde,107-20-0,HMDB0013860,C06754,HMDB0013860,(M+Na-2H)-,5.123162,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M99T361,99.03524037,361.0106506,NA,3,3,7-Azaindolizine,274-45-3,HMDB0033576,NA,HMDB0033576,(M-H2O-H)-,0.10542,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M99T184,99.0352239,183.7464142,NA,3,3,7-Azaindolizine,274-45-3,HMDB0033576,NA,HMDB0033576,(M-H2O-H)-,0.064245,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M100T326,99.9940419,326.0180359,NA,2,3,Aminomalonic acid,1068-84-4,HMDB0001147,C00872,HMDB0001147,(M-H2O-H)-,24.78938,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M100T494,99.99410473,493.645813,NA,2,3,Aminomalonic acid,1068-84-4,HMDB0001147,C00872,HMDB0001147,(M-H2O-H)-,24.63231,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M100T238,99.97628712,237.7863998,NA,1,3,Dichloromethane,75-09-2,HMDB0031548,C02271,HMDB0031548,(M+NH4-2H)-,9.079105,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M100T231,100.0667692,230.7249374,NA,2,3,5-Aminopentanal,NA,HMDB0012815,C12455,HMDB0012815,(M-H)-,24.98695,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M101T232,101.0732594,232.4386444,NA,3,3,2-Pyrrolidinone,616-45-5,HMDB0002039,C11118,HMDB0002039,(M+NH4-2H)-,2.988873,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
