mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=293.116181579	met67363	Glutamyl-Phenylalanine	HMDB0028826	Endogenous	Organic compounds	NULL	293.11374666	C14H17N2O5
m/z=293.116181579	met71873	Phenylalanyl-Glutamate	HMDB0028994	Endogenous	Organic compounds	NULL	293.11374666	C14H17N2O5
m/z=293.116181579	met62660	Galactosyl 4-hydroxyproline	HMDB0029353	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	293.11106659	C11H19NO8
m/z=293.116181579	met63338	(3R)-3,4-Dihydroxy-3-(hydroxymethyl)butanenitrile 4-glucoside	HMDB0034085	Food	Organic compounds	Cytoplasm|Extracellular	293.11106659	C11H19NO8
m/z=296.184642456	met40024	Hydrocinchonine	HMDB0030283	Endogenous|Food	Organic compounds	Membrane	296.1888634	C19H24N2O
m/z=296.184642456	met6300	5-Methoxy-1,7-diphenyl-3-heptanone	HMDB0033293	Food	Organic compounds	Membrane	296.17763001	C20H24O2
m/z=298.236497502	met6431	3-(8,11,14-Pentadecatrienyl)phenol	HMDB0033862	Food	Benzenoids	Membrane	298.22966558	C21H30O
m/z=298.236484086	met6431	3-(8,11,14-Pentadecatrienyl)phenol	HMDB0033862	Food	Benzenoids	Membrane	298.22966558	C21H30O
m/z=299.239835305	met24473	Pentadecanoylglycine	HMDB0013300	Endogenous	Organic compounds	Membrane (predicted from logP)	299.24604393	C17H33NO3
m/z=299.239855521	met24473	Pentadecanoylglycine	HMDB0013300	Endogenous	Organic compounds	Membrane (predicted from logP)	299.24604393	C17H33NO3
m/z=299.239947518	met24473	Pentadecanoylglycine	HMDB0013300	Endogenous	Organic compounds	Membrane (predicted from logP)	299.24604393	C17H33NO3
m/z=300.2521121	met46418	Cardanoldiene	HMDB0029816	Endogenous|Food	Benzenoids	Membrane	300.24531565	C21H32O
m/z=300.252093728	met46418	Cardanoldiene	HMDB0029816	Endogenous|Food	Benzenoids	Membrane	300.24531565	C21H32O
m/z=300.252141041	met46418	Cardanoldiene	HMDB0029816	Endogenous|Food	Benzenoids	Membrane	300.24531565	C21H32O
m/z=300.252110697	met46418	Cardanoldiene	HMDB0029816	Endogenous|Food	Benzenoids	Membrane	300.24531565	C21H32O
m/z=302.267540071	met8000	Cardanolmonoene	HMDB0030482	Endogenous|Food	Organic compounds	Membrane	302.26096571	C21H34O
m/z=304.210567131	met52821	10-Acetoxy-8-heptadecene-4,6-diyn-3-ol	HMDB0039735	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met542	11beta-Hydroxytestosterone	HMDB0012533	Endogenous|Food	Organic compounds	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met4074	7b-Hydroxydehydroepiandrosterone	HMDB0004624	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met53390	2beta-Hydroxytestosterone	HMDB0012654	Endogenous|Food	Organic compounds	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met17465	11-Ketoetiocholanolone	HMDB0006031	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met74510	6beta-Hydroxytestosterone	HMDB0006259	Drug metabolite|Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane|Endoplasmic reticulum	304.20384476	C19H28O3
m/z=304.210567131	met52713	3a,16-Dihydroxyandrostenone	HMDB0000388	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met60495	Ginsenoyne G	HMDB0039589	Food	Organic compounds	Membrane	304.20384476	C19H28O3
m/z=304.210567131	met71102	19-Hydroxytestosterone	HMDB0006769	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met29643	cis-[8]-Shogaol	HMDB0031464	Endogenous|Food	Benzenoids	Membrane	304.20384476	C19H28O3
m/z=304.210567131	met68684	3a,16a-Dihydroxyandrostenone	HMDB0000324	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met56147	3a,16b-Dihydroxyandrostenone	HMDB0000309	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met51799	16-Oxoandrostenediol	HMDB0000322	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met4986	7a-Hydroxydehydroepiandrosterone	HMDB0004611	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210567131	met2219	16a-Hydroxydehydroisoandrosterone	HMDB0000352	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	304.20384476	C19H28O3
m/z=304.210642582	met52821	10-Acetoxy-8-heptadecene-4,6-diyn-3-ol	HMDB0039735	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met542	11beta-Hydroxytestosterone	HMDB0012533	Endogenous|Food	Organic compounds	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met4074	7b-Hydroxydehydroepiandrosterone	HMDB0004624	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met53390	2beta-Hydroxytestosterone	HMDB0012654	Endogenous|Food	Organic compounds	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met17465	11-Ketoetiocholanolone	HMDB0006031	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met74510	6beta-Hydroxytestosterone	HMDB0006259	Drug metabolite|Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane|Endoplasmic reticulum	304.20384476	C19H28O3
m/z=304.210642582	met52713	3a,16-Dihydroxyandrostenone	HMDB0000388	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met60495	Ginsenoyne G	HMDB0039589	Food	Organic compounds	Membrane	304.20384476	C19H28O3
m/z=304.210642582	met71102	19-Hydroxytestosterone	HMDB0006769	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met29643	cis-[8]-Shogaol	HMDB0031464	Endogenous|Food	Benzenoids	Membrane	304.20384476	C19H28O3
m/z=304.210642582	met68684	3a,16a-Dihydroxyandrostenone	HMDB0000324	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met56147	3a,16b-Dihydroxyandrostenone	HMDB0000309	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met51799	16-Oxoandrostenediol	HMDB0000322	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met4986	7a-Hydroxydehydroepiandrosterone	HMDB0004611	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	304.20384476	C19H28O3
m/z=304.210642582	met2219	16a-Hydroxydehydroisoandrosterone	HMDB0000352	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	304.20384476	C19H28O3
m/z=314.231437319	met23366	Progesterone	HMDB0001830	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	314.2245802	C21H30O2
m/z=314.231437319	met27287	4-Nerolidylcatechol	HMDB0031924	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	314.2245802	C21H30O2
m/z=314.231437319	met32711	Cardoltriene	HMDB0038533	Food	Benzenoids	Membrane	314.2245802	C21H30O2
m/z=314.231437319	met39975	7-Dehydropregnenolone	HMDB0013121	Endogenous|Food	Organic compounds	Extracellular|Membrane	314.2245802	C21H30O2
m/z=316.161113708	met1729	Isopulegone caffeate	HMDB0029566	Endogenous|Food	Organic compounds	Membrane	316.16745926	C19H24O4
m/z=316.161113708	met56721	10-Hydroxy-8-nor-2-fenchanone glucoside	HMDB0033643	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	316.15220312	C15H24O7
m/z=316.161113708	met22938	Glucosyl (E)-2,6-Dimethyl-2,5-heptadienoate	HMDB0035136	Endogenous|Food	Organic compounds	Extracellular|Membrane|Cytoplasm	316.15220312	C15H24O7
m/z=316.247050129	met71194	(3beta,5alpha)-3-Hydroxypregn-16-en-20-one	HMDB0034369	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247050129	met41150	20a-Dihydroprogesterone	HMDB0003069	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=316.247050129	met34416	5-(8,11-Pentadecadienyl)-1,3-benzenediol	HMDB0038534	Food	Benzenoids	Membrane	316.24023027	C21H32O2
m/z=316.247050129	met39511	Bolasterone	HMDB0006048	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247050129	met22244	Kaurenoic acid methyl ester	HMDB0036729	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247050129	met35362	Pregnenolone	HMDB0000253	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Mitochondria|Endoplasmic reticulum	316.24023027	C21H32O2
m/z=316.247050129	met36391	Ethyltestosterone	HMDB0006002	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247050129	met5877	1-Phenyl-1,3-pentadecanedione	HMDB0035580	Food	Organic compounds	Membrane	316.24023027	C21H32O2
m/z=316.247050129	met56860	5a-PregNULLe-3,20-dione	HMDB0003759	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=316.247194465	met71194	(3beta,5alpha)-3-Hydroxypregn-16-en-20-one	HMDB0034369	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247194465	met41150	20a-Dihydroprogesterone	HMDB0003069	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=316.247194465	met34416	5-(8,11-Pentadecadienyl)-1,3-benzenediol	HMDB0038534	Food	Benzenoids	Membrane	316.24023027	C21H32O2
m/z=316.247194465	met39511	Bolasterone	HMDB0006048	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247194465	met22244	Kaurenoic acid methyl ester	HMDB0036729	Endogenous|Food	Organic compounds	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247194465	met35362	Pregnenolone	HMDB0000253	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Mitochondria|Endoplasmic reticulum	316.24023027	C21H32O2
m/z=316.247194465	met36391	Ethyltestosterone	HMDB0006002	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	316.24023027	C21H32O2
m/z=316.247194465	met5877	1-Phenyl-1,3-pentadecanedione	HMDB0035580	Food	Organic compounds	Membrane	316.24023027	C21H32O2
m/z=316.247194465	met56860	5a-PregNULLe-3,20-dione	HMDB0003759	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)	316.24023027	C21H32O2
m/z=318.262618276	met65910	AllopregNULLolone	HMDB0001449	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met42425	(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one	HMDB0036740	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met25240	3a-Hydroxy-5b-pregNULLe-20-one	HMDB0006759	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met31398	5-(8-Pentadecenyl)-1,3-benzenediol	HMDB0030983	Endogenous|Food	Benzenoids	Membrane	318.25588033	C21H34O2
m/z=318.262618276	met16237	AlloepipregNULLolone	HMDB0001455	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met6613	EpipregNULLolone	HMDB0001471	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met8331	Epimetendiol	HMDB0006012	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=320.205625914	met4166	Oryzalide A	HMDB0037591	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	320.19875938	C19H28O4
m/z=320.205625914	met27888	10-Acetylpanaxytriol	HMDB0039821	Endogenous|Food	Organic compounds	Extracellular|Membrane	320.19875938	C19H28O4
m/z=320.205625914	met8441	5-Carboxy-alpha-chromanol	HMDB0012798	Endogenous	Organic compounds	Membrane (predicted from logP)	320.19875938	C19H28O4
m/z=320.205625914	met68886	[8]-Gingerdione	HMDB0039276	Food	Benzenoids	Membrane	320.19875938	C19H28O4
m/z=320.205625914	met68225	Oryzalide B	HMDB0037592	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	320.19875938	C19H28O4
m/z=320.269254671	met39503	3a,20b-PregNULLediol	HMDB0002156	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	320.2715304	C21H36O2
m/z=320.269254671	met59824	1-Hydroxy-2,12,15-heneicosatrien-4-one	HMDB0036741	Endogenous|Food	Organic compounds	Extracellular|Membrane	320.2715304	C21H36O2
m/z=320.269254671	met18847	7a,17-dimethyl-5b-Androstane-3a,17b-diol	HMDB0006013	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	320.2715304	C21H36O2
m/z=320.269254671	met46532	PregNULLediol	HMDB0004025	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	320.2715304	C21H36O2
m/z=320.269254671	met60999	Adipostatin A	HMDB0031009	Endogenous|Food	Benzenoids	Membrane	320.2715304	C21H36O2
m/z=324.143143806	met5612	(R)-Glabridin	HMDB0034188	Food	Phenylpropanoids and polyketides	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met42662	(S)-5,7-Dihydroxy-6-prenylflavanone	HMDB0037445	Food	Organic compounds	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met779	(E)-2,4,4-Trihydroxy-3-prenylchalcone	HMDB0032671	Endogenous|Food	Organic compounds	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met48523	Moracin I	HMDB0033311	Food	Organic compounds	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met69735	Phaseollidin	HMDB0033669	Food	Phenylpropanoids and polyketides	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met62050	DHAP(10:0)	HMDB0011675	Endogenous|Food	Organic compounds	Extracellular|Membrane	324.13378967	C13H25O7P
m/z=324.143143806	met72315	Phaseollinisoflavan	HMDB0034411	Food	Organic compounds	Membrane	324.13615913	C20H20O4
m/z=325.144162168	met7819	Monocrotaline	HMDB0034363	Food	Organic compounds	Cytoplasm|Extracellular	325.15253747	C16H23NO6
m/z=325.144162168	met53531	2-O-alpha-D-Galactopyranosyl-1-deoxynojirimycin	HMDB0041337	Food	Organic compounds	Cytoplasm|Extracellular	325.13728134	C12H23NO9
m/z=332.169128476	met56513	(R)-Marmin	HMDB0030787	Endogenous|Food	Organic compounds	Membrane	332.16237388	C19H24O5
m/z=332.169128476	met64058	Gibberellin A51	HMDB0035041	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.16237388	C19H24O5
m/z=332.169128476	met57832	Gibberellin A61	HMDB0034987	Food	Organic compounds	Cytoplasm|Extracellular	332.16237388	C19H24O5
m/z=332.169128476	met8322	Gibberellin A70	HMDB0038014	Food	Organic compounds	Cytoplasm|Extracellular	332.16237388	C19H24O5
m/z=332.169128476	met16433	Gibberellin A45	HMDB0035042	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.16237388	C19H24O5
m/z=332.241903434	met31735	(15alpha,20R)-15,20-Dihydroxypregn-4-en-3-one	HMDB0033918	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241903434	met73464	3a,7a-Dihydroxy-5b-cholestanate	HMDB0003851	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241903434	met6197	16-a-Hydroxypregnenolone	HMDB0000315	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241903434	met18539	[10]-Shogaol	HMDB0031462	Endogenous|Food	Benzenoids	Membrane	332.23514489	C21H32O3
m/z=332.241903434	met36038	21-Hydroxypregnenolone	HMDB0004026	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	332.23514489	C21H32O3
m/z=332.241903434	met72573	17a-Hydroxypregnenolone	HMDB0000363	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	332.23514489	C21H32O3
m/z=332.241903434	met22237	17-alpha,20-alpha-Dihydroxypregn-4-en-3-one	HMDB0011653	Endogenous|Food	Organic compounds	Extracellular|Membrane	332.23514489	C21H32O3
m/z=334.257551504	met8415	1-(3,5-Dihydroxyphenyl)-2-pentadecanone	HMDB0035283	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257551504	met59444	[10]-Paradol	HMDB0040642	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257551504	met27692	Isolinderenolide	HMDB0038104	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257551504	met43283	Tetrahydrodeoxycorticosterone	HMDB0000879	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257551504	met20400	Lycopersiconol	HMDB0029583	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257551504	met53167	ent-16beta-Methoxy-19-kauranoic acid	HMDB0036302	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=344.205751904	met12805	11-Dehydrocorticosterone	HMDB0004029	Endogenous|Food	Organic compounds	Extracellular|Membrane	344.19875938	C21H28O4
m/z=344.205751904	met58715	Neotussilagolactone	HMDB0031096	Endogenous|Food	Organic compounds	Extracellular|Membrane	344.19875938	C21H28O4
m/z=344.205751904	met47791	19-Oxo-deoxycorticosterone	HMDB0012614	Endogenous|Food	Organic compounds	Extracellular|Membrane	344.19875938	C21H28O4
m/z=344.205751904	met8524	(E,E)-Boviquinone 3	HMDB0030743	Endogenous|Food	Organic compounds	Extracellular|Membrane	344.19875938	C21H28O4
m/z=351.147756047	met7451	9-(beta-D-Ribofuranosyl)zeatin	HMDB0030388	Food	Organic compounds	Cytoplasm|Extracellular	351.15426881	C15H21N5O5
m/z=355.144691528	met38287	Gravacridonediol methyl ether	HMDB0029327	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	355.14197279	C20H21NO5
m/z=355.144691528	met36971	Buntanine	HMDB0038590	Food	Organoheterocyclic compounds	Membrane	355.14197279	C20H21NO5
m/z=355.144691528	met17059	Marshmine	HMDB0041046	Food	Organic compounds	Cytoplasm|Extracellular	355.14197279	C20H21NO5
m/z=355.144691528	met51525	Romucosine C	HMDB0036764	Food	Organic compounds	Membrane	355.14197279	C20H21NO5
m/z=355.144691528	met68658	Promucosine	HMDB0035438	Food	Organic compounds	Cytoplasm|Extracellular	355.14197279	C20H21NO5
m/z=356.176359234	met52518	Xanthoplanine	HMDB0033356	Food	Organic compounds	Cytoplasm|Extracellular	356.18618333	C21H26NO4
m/z=363.219529911	met36914	Murrayanol	HMDB0040698	Food	Organic compounds	Membrane	363.21982918	C24H29NO2
m/z=380.226557979	met39143	[6]-Gingerdiol 3,5-diacetate	HMDB0040568	Food	Organic compounds	Membrane	380.21988876	C21H32O6
m/z=380.226570559	met39143	[6]-Gingerdiol 3,5-diacetate	HMDB0040568	Food	Organic compounds	Membrane	380.21988876	C21H32O6
m/z=389.134086059	met61363	xi-8-Acetonyldihydrosanguinarine	HMDB0039896	Food	Organic compounds	Membrane	389.12632272	C23H19NO5
m/z=390.210828767	met40514	Bakkenolide B	HMDB0035206	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	390.20423869	C22H30O6
m/z=390.210828767	met21290	Nigakihemiacetal B	HMDB0035922	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	390.20423869	C22H30O6
m/z=390.210828767	met16904	11,12-Dihydroxy-7,14-dimethoxy-8,11,13-abietatrien-20,6-olide	HMDB0031933	Endogenous|Food	Organic compounds	Extracellular|Membrane	390.20423869	C22H30O6
m/z=390.210828767	met33222	6,7-Dimethoxy-7-epirosmanol	HMDB0030844	Endogenous|Food	Organic compounds	Extracellular|Membrane	390.20423869	C22H30O6
m/z=392.15648017	met63409	Marmesin rhamnoside	HMDB0039564	Food	Organic compounds	Extracellular|Cytoplasm	392.14711774	C20H24O8
m/z=392.15648017	met1282	Calabaxanthone	HMDB0030655	Endogenous|Food	Organoheterocyclic compounds	Membrane	392.16237388	C24H24O5
m/z=392.15648017	met50731	1,1-Bis(2-hydroxy-3-methylcarbazole)	HMDB0040776	Food	Organoheterocyclic compounds	Membrane	392.15247789	C26H20N2O2
m/z=416.335731085	met7769	7 alpha,26-Dihydroxy-4-cholesten-3-one	HMDB0012459	Endogenous|Food	Organic compounds	Extracellular	416.32904527	C27H44O3
m/z=416.335731085	met7484	24R,25-Dihydroxyvitamin D3	HMDB0006226	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane|Mitochondria	416.32904527	C27H44O3
m/z=416.335731085	met71290	3 beta-Hydroxy-5-cholestenoate	HMDB0012453	Endogenous|Food	Organic compounds	Extracellular	416.32904527	C27H44O3
m/z=416.335731085	met5777	Neotigogenin	HMDB0030047	Endogenous|Food	Organic compounds	Extracellular|Membrane	416.32904527	C27H44O3
m/z=416.335731085	met68415	23S,25-dihydroxyvitamin D3	HMDB0006720	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	416.32904527	C27H44O3
m/z=416.335731085	met70963	Octadecyl cis-p-coumarate	HMDB0035300	Food	Organic compounds	Membrane	416.32904527	C27H44O3
m/z=416.335731085	met18579	25,26-dihydroxyvitamin D	HMDB0001420	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	416.32904527	C27H44O3
m/z=416.335731085	met6537	7 alpha,24-Dihydroxy-4-cholesten-3-one	HMDB0012457	Endogenous|Food	Organic compounds	Extracellular	416.32904527	C27H44O3
m/z=416.335731085	met19759	Smilagenin	HMDB0030048	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	416.32904527	C27H44O3
m/z=416.335731085	met15222	Calcitriol	HMDB0001903	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)|Mitochondria	416.32904527	C27H44O3
m/z=416.335731085	met9438	Sarsasapogenin	HMDB0030024	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	416.32904528	C27H44O3
m/z=416.335731085	met38607	24,25-Dihydroxyvitamin D	HMDB0000430	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	416.32904527	C27H44O3
m/z=416.335731085	met67228	7a,12a-Dihydroxy-cholestene-3-one	HMDB0002197	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane|Mitochondria	416.32904527	C27H44O3
m/z=422.216263123	met53414	1-Methoxyficifolinol	HMDB0038109	Food	Phenylpropanoids and polyketides	Membrane	422.20932407	C26H30O5
m/z=422.216263123	met25100	1-Octen-3-yl primeveroside	HMDB0032960	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	422.21519731	C19H34O10
m/z=422.216263123	met7249	2,4,4-Trihydroxy-6-methoxy-3,5-diprenylchalcone	HMDB0035066	Food	Phenylpropanoids and polyketides	Membrane	422.20932407	C26H30O5
m/z=422.216263123	met64903	Kanzonol J	HMDB0040605	Food	Phenylpropanoids and polyketides	Membrane	422.20932407	C26H30O5
m/z=428.190123471	met22727	1-Isomangostin hydrate	HMDB0029984	Endogenous|Food	Organic compounds	Membrane	428.18350325	C24H28O7
m/z=428.190123471	met33927	3-(1-(3-Methylbutanoyl))-angeloyl vaginidiol	HMDB0040691	Food	Phenylpropanoids and polyketides	Membrane	428.18350325	C24H28O7
m/z=428.190123471	met37882	Garcinone D	HMDB0033332	Food	Organic compounds	Membrane	428.18350325	C24H28O7
m/z=428.190123471	met61665	Heteroflavanone B	HMDB0040836	Food	Organic compounds	Membrane	428.18350325	C24H28O7
m/z=428.190123471	met446	Pyridinoline	HMDB0000851	Endogenous	Organic compounds	NULL	428.19071389	C18H28N4O8
m/z=428.190123471	met48489	3-Isomangostin hydrate	HMDB0041522	Food	Organic compounds	Membrane	428.18350325	C24H28O7
m/z=428.190123471	met21192	Edulisin V	HMDB0041198	Food	Phenylpropanoids and polyketides	Membrane	428.18350325	C24H28O7
m/z=428.190123471	met70435	Artoflavanone	HMDB0030850	Endogenous|Food	Organic compounds	Membrane	428.18350325	C24H28O7
m/z=442.164631775	met22413	b-D-Xylopyranosyl-(1-&gt;4)-a-L-rhamnopyranosyl-(1-&gt;2)-D-fucose	HMDB0041225	Food	Organooxygen compounds	Cytoplasm|Extracellular	442.16864105	C17H30O13
m/z=442.278505194	met11614	2,9-Bis(3-methyl-2E-pentenoyl)-2b,9a-dihydroxy-4Z,10(14)-oplopadien-3-one	HMDB0034065	Endogenous|Food	Organic compounds	Extracellular|Membrane	442.27192433	C27H38O5
m/z=442.278505194	met52670	Muzanzagenin	HMDB0032601	Endogenous|Food	Organic compounds	Extracellular|Membrane	442.27192433	C27H38O5
m/z=446.199967567	met48002	Estrone glucuronide	HMDB0004483	Drug metabolite|Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	446.19406794	C24H30O8
m/z=446.199967567	met32113	5-O-Methylmelledonal	HMDB0035859	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	446.19406794	C24H30O8
m/z=446.199967567	met27708	Cubebininolide	HMDB0032728	Food|Plant	Organic compounds	Membrane	446.19406794	C24H30O8
m/z=448.175065304	met71929	Armillaridin	HMDB0035134	Endogenous|Food	Organic compounds	Extracellular|Membrane	448.16526637	C24H29ClO6
m/z=453.154536804	met18139	1-Isobutanol	HMDB0031948	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	453.16349609	C21H27NO10
m/z=458.27312549	met18837	Lucidenic acid A	HMDB0037611	Endogenous|Food	Organic compounds	Extracellular	458.26683895	C27H38O6
m/z=458.273507189	met18837	Lucidenic acid A	HMDB0037611	Endogenous|Food	Organic compounds	Extracellular	458.26683895	C27H38O6
m/z=460.289086088	met15638	Lucidenic acid N	HMDB0038352	Endogenous|Food	Organic compounds	Extracellular	460.28248901	C27H40O6
m/z=460.289086088	met50227	2,3-Secoporrigenin	HMDB0030909	Endogenous|Food	Organic compounds	Extracellular|Membrane	460.28248901	C27H40O6
